# evals,min,q25,med,q75,max,ave
50.0,8.499412723565577,9.97155689121966,10.665161565693996,11.346612508855317,12.596815972884349,10.64087548832621
100.0,8.267228576610188,9.88072253860603,10.620248064099538,11.336016095247146,12.43140350958176,10.502923987530568
150.0,8.267228576610188,9.21485041275829,10.480730900006389,11.201830570820452,12.43140350958176,10.330371723317674
200.0,8.037894868000114,8.927789367405508,10.06753085493127,11.004932265466442,12.355033231628232,10.04691826278606
250.0,7.554106981450173,8.886173296327108,9.645676944145942,10.624816368530094,12.355033231628232,9.771070158676865
300.0,6.702178877370188,8.386953612900317,9.382786073595192,10.336155670103148,12.355033231628232,9.452623640128422
350.0,6.702178877370188,8.141918545875665,9.083495022638155,10.137687762825982,11.368015622636866,9.06014191297739
400.0,5.141507859076969,7.818236845742934,8.37017930630265,9.397644003583117,11.190838054215252,8.498146979646974
450.0,5.141507859076969,7.38833113183044,8.164585319266575,8.702838413188676,11.118093816940826,8.072304543078344
500.0,5.141507859076969,6.940346341578428,8.07983352661312,8.6458574527329,9.617794167020465,7.707841670671145
550.0,5.141507859076969,6.380742407164982,7.752736350186856,8.404117922183604,9.617794167020465,7.45817256018036
600.0,5.141507859076969,6.380742407164982,7.468779668050816,8.019286958014352,9.617794167020465,7.295210255648791
650.0,5.141507859076969,6.3028702621104085,7.078250657388267,7.678610260054568,9.266012720476622,7.027997306547318
700.0,4.7343866168239215,5.810871088195858,7.05793808268181,7.576919213158696,9.266012720476622,6.757127919543497
750.0,4.7343866168239215,5.672772172356526,6.8455514104704545,7.323446911617096,9.266012720476622,6.568618006672385
800.0,4.7343866168239215,5.672772172356526,6.375603490532664,7.068831942710563,7.818934880503423,6.283016159888196
850.0,4.580961456012872,5.393023779722662,6.0327580122479265,6.86869888844091,7.818934880503423,6.104222373966077
900.0,4.580961456012872,5.2532077899180125,5.8211300543459465,6.625066116522715,7.818934880503423,5.941605131265224
950.0,4.580961456012872,5.019043589080612,5.559440155538871,6.39333192759195,7.818934880503423,5.71857024889156
1000.0,4.580961456012872,4.940805124737743,5.435335657389481,6.202009596527485,7.7749124544629264,5.592799097812188
1050.0,3.8704479322422474,4.737384434840624,5.256160215249814,5.707369267154385,7.366176293297959,5.311220491473957
1100.0,3.438350594157148,4.592880247038023,4.992961258045909,5.544882795310187,6.6121087251439,5.039797310105259
1150.0,3.4368187083991644,4.516223543431014,4.992961258045909,5.362057214695392,6.4218041706927265,4.9113241629168245
1200.0,3.235068710518354,4.228383563893178,4.677193140199463,5.176629952881234,6.4218041706927265,4.698092991439867
1250.0,2.604635186702659,4.150997669448727,4.562740691206324,5.002775651036767,5.541446870653422,4.508478794934528
1300.0,2.604635186702659,3.6909732125387325,4.299331112438913,4.836233088417714,5.404319643406957,4.230034704385084
1350.0,2.604635186702659,3.5835156161214403,4.23661648702857,4.565358156526764,5.204635349467766,4.111873992159267
1400.0,2.604635186702659,3.443135944261002,3.9926896834399677,4.337087368982251,5.090974434947504,3.914821866686874
1450.0,2.527947411680509,3.4372016798386604,3.852628082866225,4.303336485009907,5.090974434947504,3.817321744831814
1500.0,2.527947411680509,3.380312201904629,3.7642520283353056,4.174593452629334,4.429222625484193,3.672856904514676
1550.0,2.527947411680509,3.2654645822401602,3.6082967357278437,3.9556600879344335,4.429222625484193,3.5770181596300423
