# evals,trial1,trial2,trial3,trial4,trial5,trial6,trial7,trial8,trial9,trial10,trial11,trial12,trial13,trial14,trial15,trial16,trial17,trial18,trial19,trial20,trial21,trial22,trial23,trial24,trial25,trial26,trial27,trial28,trial29,trial30
50.0,8.703342728159868,10.449833884920768,8.563383774749862,10.13530351326228,10.86952126813915,11.579179255116529,9.586003157959901,9.71905150993037,12.28025084368529,10.368319181337986,12.387956956163798,9.575672239614867,13.183626245442351,8.773394657668387,7.834146925669129,11.511762979559409,11.529367554510314,9.666563446440858,10.102929054796505,10.480101967824368,10.793243647038151,11.112409997789063,12.753730420377682,12.2765135621113,9.590138773663073,11.238684998025814,9.47916831499568,8.52685128482503,10.92246755894024,10.731587842197577
100.0,8.703342728159868,8.733517290122276,7.469644728509768,10.078960334032365,6.018143510181954,11.386379546636247,9.209656323106673,7.708223088822956,8.704978396662735,9.288165636177682,10.738271079614696,9.575672239614867,10.735070879991056,8.773394657668387,7.834146925669129,10.43771820802228,8.990211724660137,9.552093218556498,10.094314180336408,10.029294694744141,9.119256312837443,9.188640048463082,9.49972791941719,9.573407281872184,5.901865258052773,9.91135958966907,8.318960877959375,7.424645767044227,9.142871611392733,8.126739224290148
150.0,8.13284316635569,7.155106004995478,6.033070405396553,7.576847043514656,6.018143510181954,9.828854251878546,8.623024989101745,7.398160743428419,8.662523699181792,9.288165636177682,10.738271079614696,7.674749155731021,8.121214851433901,7.956574993184544,7.686835173245512,5.653726867378621,6.315591246479657,7.3749339797149185,9.629086940477006,7.434487417411714,6.9295265244987325,7.933178907274016,7.444199891011296,8.290937927575076,5.901865258052773,6.509677038558065,7.984474604445635,7.424645767044227,8.437797858122153,6.709013005006085
200.0,7.801696627218152,7.155106004995478,6.033070405396553,7.576847043514656,6.018143510181954,5.9460831514889705,6.693408978657469,7.398160743428419,6.377443002209257,5.6184723174384095,8.861699295071658,6.77745384605877,7.9188716281284846,6.6369155013848475,5.917923716874712,5.653726867378621,5.559949549273978,7.3749339797149185,7.5580161029884945,7.434487417411714,6.781758165221737,5.605122082997588,7.444199891011296,7.840863297798438,5.901865258052773,5.053196424095978,6.3056776609847995,7.396147296999331,6.772285861828461,6.709013005006085
250.0,7.543211976502999,6.310398080800584,5.177269047277587,5.764422507871451,6.018143510181954,5.9460831514889705,6.693408978657469,4.328022642136511,6.377443002209257,5.6184723174384095,7.948920282705052,6.032901877264731,7.9188716281284846,6.6369155013848475,4.653565960004855,5.653726867378621,5.559949549273978,5.903075734458835,6.869873856310593,5.423327008603996,6.781758165221737,4.696589367106985,6.4672253592001585,7.42834541125827,4.492602037829701,5.053196424095978,5.143020406153115,6.205618095629757,6.69830291116628,6.709013005006085
300.0,6.287818375755911,5.643551875193933,5.0877472711571405,5.764422507871451,6.018143510181954,5.9460831514889705,6.693408978657469,4.328022642136511,6.377443002209257,5.6184723174384095,6.888240712002242,4.087659604606092,5.676392409834096,5.258403138257197,3.335215027469601,5.5900380424690175,5.559949549273978,5.903075734458835,6.217591646512597,5.321087504883799,5.584147584368895,4.685942592771865,6.4672253592001585,7.42834541125827,4.492602037829701,5.025314002643016,5.023976066493324,4.536925309420351,5.77339542265448,5.6136575024566735
350.0,6.238060034973967,5.643551875193933,4.347867530156669,4.871991282289949,4.612343165060669,5.9460831514889705,5.919746697065357,4.328022642136511,4.5255004603596465,4.284554081726094,6.157186176924325,4.087659604606092,5.676392409834096,3.84072687048026,3.335215027469601,5.281371052535728,5.559949549273978,5.903075734458835,6.217591646512597,5.321087504883799,4.813847709131309,4.233338546300198,6.088153422788436,7.42834541125827,4.492602037829701,4.516074337493293,4.368995207281252,4.462493063132189,5.77339542265448,5.136435010591176
400.0,5.406891489506673,5.620829666901761,4.347867530156669,4.35926821528672,4.612343165060669,5.291689754526659,5.419963874288689,4.328022642136511,4.5137404280293305,4.267331952218393,5.8497878907410366,4.087659604606092,4.411034527182007,3.621567043598088,3.335215027469601,4.684390810737618,4.361058805347888,5.903075734458835,5.279453066016361,5.321087504883799,4.813847709131309,4.233338546300198,6.088153422788436,5.750032030238662,3.9428148378916665,3.4950157868296574,4.368995207281252,4.136573288976824,5.73870573168899,4.450247375676974
450.0,4.532194809284264,4.653355711927149,4.347867530156669,4.35926821528672,4.513582467781043,4.464195619554491,4.7357580460426885,4.328022642136511,4.432408104859769,4.267331952218393,5.847217082336169,4.087659604606092,4.411034527182007,3.621567043598088,2.873293580319221,4.154699010576087,3.7959127861716446,5.903075734458835,5.279453066016361,4.409776810468916,4.4514983132304975,3.9191294582630167,5.068898246493244,5.268161600070661,3.9428148378916665,3.396547668707711,2.6153946348803196,4.136573288976824,4.62752587814508,3.7439211312775305
500.0,4.532194809284264,4.1278408782167855,3.423647540345556,3.7647516480318384,4.513582467781043,4.464195619554491,4.696851020427504,3.40765243241792,4.432408104859769,4.267331952218393,3.9522103743762167,4.087659604606092,4.258372835763856,3.621567043598088,2.873293580319221,3.058514251142268,3.7959127861716446,5.789014711744826,4.656583974888247,4.409776810468916,4.009302922711737,3.9191294582630167,5.068898246493244,4.496339557694832,2.9866133960685497,3.373904645964745,2.6153946348803196,4.136573288976824,2.704578451647893,3.7439211312775305
