# evals,trial1,trial2,trial3,trial4,trial5,trial6,trial7,trial8,trial9,trial10,trial11,trial12,trial13,trial14,trial15,trial16,trial17,trial18,trial19,trial20,trial21,trial22,trial23,trial24,trial25,trial26,trial27,trial28,trial29,trial30
1400.0,2561.843188070969,1464.1253170690873,2976.7104504477898,1263.556777756052,1798.5902073369007,3065.0324344685228,1925.7794573952526,1830.9634583304398,1969.7100221939083,2518.937412859884,1706.8569181924447,1853.202378873222,1994.474017736713,1354.2565769692656,1554.946294365959,1863.6080213873886,1219.9631216017187,2637.0549850207435,1727.5183877293744,2320.992340222133,2095.7030716159375,1507.0298775076444,1609.4803227474183,2327.464724455765,1320.867856592965,1086.3808921235864,1543.2683450425782,1474.7899849213418,1722.7754440187518,1980.2544150085575
1450.0,2470.308731083106,1214.0911597093934,2397.0091434547853,1263.556777756052,1194.4406964249238,2115.069874846704,1733.6344220556289,1830.9634583304398,1377.5490735451751,2435.7411277459187,1555.6491928865335,1853.202378873222,1583.1827408147815,1354.2565769692656,1554.946294365959,1423.3459168529819,1219.9631216017187,2151.348315116517,1727.5183877293744,2280.284037268525,2095.7030716159375,1468.6709106449455,1380.9047038776478,1964.5947260389614,1181.2788781138443,911.5314853553537,1054.6908333572767,1226.4725940104358,1214.9135840405802,1980.2544150085575
1500.0,1682.9453500977488,1214.0911597093934,2397.0091434547853,1263.556777756052,1194.4406964249238,1897.7355936202225,1597.7834276565186,1678.9336752735016,1042.4834689109275,2119.2588790097266,1555.6491928865335,1853.202378873222,1177.286971221938,1349.288494091901,1158.9043494460832,1423.3459168529819,1219.9631216017187,2151.348315116517,1163.7375805604754,1850.9525843836743,1933.3406582253826,1468.6709106449455,1301.7809989019797,1700.9613742003019,1181.2788781138443,832.4039057778432,1054.6908333572767,1038.0783642919746,1214.9135840405802,1980.2544150085575
1550.0,1048.7874303576102,1124.565077244686,2076.696641734557,1263.556777756052,1194.4406964249238,1897.7355936202225,983.9241717056625,1401.8762846719628,1042.4834689109275,1547.0026317634354,1555.6491928865335,1853.202378873222,1177.286971221938,1060.1012529775464,1158.9043494460832,1423.3459168529819,1153.4805955408688,2048.7040595057606,1163.7375805604754,1850.9525843836743,1037.0268791326298,1374.1878729192,873.5628952944064,1700.9613742003019,1136.2475933507403,832.4039057778432,1054.6908333572767,778.3945795931428,872.8488529573036,1223.4595534085684
1600.0,1048.7874303576102,1124.565077244686,2076.3085084333693,985.2025766022255,1194.4406964249238,1711.5830091885691,983.9241717056625,1127.5004197884089,1042.4834689109275,1121.2233787016762,1419.5050813115738,1853.202378873222,958.1397080643748,1012.7548672632829,972.4929205024033,1025.4538887838999,875.5886532020963,1784.2931229907615,1163.7375805604754,1536.011390608486,1037.0268791326298,1374.1878729192,873.5628952944064,1199.195405447219,854.2841251205368,832.4039057778432,798.8415419950471,778.3945795931428,872.8488529573036,1223.4595534085684
1650.0,1048.7874303576102,1124.565077244686,1900.5368310817692,948.2310988700543,1051.2651040789826,1496.0844561403237,983.9241717056625,834.862620761377,1042.4834689109275,1028.1716663542495,1181.6937112868516,1268.556115941616,958.1397080643748,1012.7548672632829,972.4929205024033,972.9415733713793,875.5886532020963,1610.3304245912702,1163.7375805604754,1536.011390608486,899.0629904899241,1110.183176186543,659.9783599412808,979.7732958628457,800.2946618970848,832.4039057778432,744.9670730170575,778.3945795931428,872.8488529573036,1223.4595534085684
1700.0,957.6186452238277,746.660929755058,1425.8802927326485,948.2310988700543,1048.2618359781022,1195.0269837832352,983.9241717056625,834.862620761377,1042.4834689109275,1028.1716663542495,1181.6937112868516,584.2972252121015,824.4047115256795,1012.7548672632829,972.4929205024033,972.9415733713793,803.6770409714734,1309.0572467885781,978.8203190165904,1536.011390608486,899.0629904899241,1110.183176186543,659.9783599412808,979.7732958628457,629.1912959082379,645.9538226638799,744.9670730170575,778.3945795931428,705.6551352150225,1223.4595534085684
1750.0,825.65796829549,746.660929755058,1292.4538231571407,948.2310988700543,994.033046788796,1195.0269837832352,711.459440601195,834.862620761377,934.8441867350231,1028.1716663542495,1181.6937112868516,584.2972252121015,824.4047115256795,725.5846656675011,953.5390165696872,802.6440825813041,767.8243094251442,1309.0572467885781,978.8203190165904,1199.4156565696649,774.0948480279085,946.4290993979455,395.074598148882,979.7732958628457,629.1912959082379,546.6636031526635,744.9670730170575,778.3945795931428,705.6551352150225,472.44279912684124
1800.0,817.1557612392531,746.660929755058,1292.4538231571407,802.818099670052,994.033046788796,1029.5068506077873,711.1167193997594,834.862620761377,889.3113019293032,974.1113225436471,1181.6937112868516,584.2972252121015,824.4047115256795,725.5846656675011,953.5390165696872,802.6440825813041,612.3116188749652,708.824185203493,978.8203190165904,1070.237469944333,774.0948480279085,609.5531953851042,395.074598148882,861.031669202071,455.41131636725044,450.72721820568444,646.9642459286192,778.3945795931428,705.6551352150225,472.44279912684124
1850.0,817.1557612392531,746.660929755058,1292.4538231571407,586.4063374637318,668.6887026589221,1029.5068506077873,711.1167193997594,526.3883807206348,889.3113019293032,608.9431539149177,950.9178617898457,584.2972252121015,824.4047115256795,725.5846656675011,926.4588834196902,653.1856976243243,612.3116188749652,688.2652461064821,978.8203190165904,1020.6743701550121,757.160437947241,609.5531953851042,395.074598148882,861.031669202071,455.41131636725044,408.77144880283555,646.9642459286192,778.3945795931428,577.9950760798008,472.44279912684124
1900.0,623.6110037437874,707.3766143793994,929.3423861166125,586.4063374637318,668.6887026589221,1029.5068506077873,517.3287274280251,466.27390135255706,565.0294319858907,608.9431539149177,861.7475719124952,584.2972252121015,642.5558242662689,719.876374835318,817.8382860899058,653.1856976243243,438.8994418164559,588.3212157915599,978.8203190165904,700.3872792608084,757.160437947241,609.5531953851042,395.074598148882,858.8881313132224,422.8671337013703,401.21924781199226,486.04551699311014,766.3875944484064,370.0576443248407,472.44279912684124
1950.0,623.6110037437874,675.0816962802519,699.168801359314,530.7904205590094,429.37018405300154,1029.5068506077873,517.3287274280251,449.4217540763225,565.0294319858907,608.9431539149177,861.7475719124952,584.2972252121015,642.5558242662689,626.5298627287929,817.8382860899058,464.5787940078895,438.8994418164559,588.3212157915599,943.4859213367452,700.3872792608084,604.5613892042162,517.4299764185104,395.074598148882,828.4552253056032,387.59427900046245,377.386391487488,486.04551699311014,514.8337433212475,370.0576443248407,472.44279912684124
2000.0,623.6110037437874,367.4819505225216,699.168801359314,505.2674624022978,311.17964890587047,676.3100875186254,517.3287274280251,444.314780052158,553.8249438113191,389.8916912212349,861.7475719124952,584.2972252121015,441.8967531033069,434.7831432762425,817.8382860899058,452.32582714465275,438.8994418164559,588.3212157915599,729.1209264136334,700.3872792608084,547.3671044457784,469.5622828422754,395.074598148882,828.4552253056032,387.59427900046245,377.386391487488,469.7940354156128,402.7057386595935,276.41377000271905,472.44279912684124
2050.0,515.2112909749977,367.4819505225216,699.168801359314,505.2674624022978,311.17964890587047,651.7479078804106,507.08601568291164,444.314780052158,553.8249438113191,389.8916912212349,444.929125404223,584.2972252121015,302.7078921158992,410.2116416632053,451.55170371988737,341.0666260762577,408.90146716872357,588.3212157915599,729.1209264136334,539.3419719519261,547.3671044457784,469.5622828422754,312.510113439671,766.9366106442102,387.59427900046245,321.39830403410383,406.2457091673552,402.7057386595935,276.41377000271905,472.44279912684124
2100.0,385.73352467608896,367.4819505225216,609.5071547249232,472.41927054014013,311.17964890587047,493.4914338179324,507.08601568291164,338.24077335815457,512.9555364788174,389.8916912212349,444.929125404223,558.2634524839998,302.7078921158992,410.2116416632053,451.55170371988737,341.0666260762577,362.75884172094095,588.3212157915599,729.1209264136334,511.2380944324074,547.3671044457784,360.9946077094423,297.8780106439435,633.0232105969394,376.1996502457981,299.14094797227494,334.24047307933756,402.7057386595935,276.41377000271905,472.44279912684124
2150.0,385.73352467608896,367.4819505225216,609.5071547249232,452.47893279188287,311.17964890587047,493.4914338179324,490.3669573527626,306.12286223013456,490.5556307951696,389.8916912212349,444.929125404223,558.2634524839998,302.7078921158992,410.2116416632053,450.81368376279454,341.0666260762577,310.36288235854056,579.2400920667196,729.1209264136334,486.79028245891766,489.2088236632683,306.01656961725655,297.8780106439435,562.6647319093524,244.35337801065288,201.3653816529193,334.24047307933756,402.7057386595935,276.41377000271905,472.44279912684124
2200.0,351.6408359081009,367.4819505225216,562.5515393006744,393.948915572934,311.17964890587047,493.4914338179324,380.61696249873376,306.12286223013456,490.5556307951696,389.8916912212349,433.9188377193113,354.2990671503312,302.7078921158992,348.4428883993206,351.7273136524302,341.0666260762577,310.36288235854056,399.86410669129674,707.8985432463535,486.79028245891766,383.85635227688607,244.04576641088,279.8426017302,278.66728173338583,238.00718946008766,201.3653816529193,334.24047307933756,333.7949593683495,274.1453603396366,471.5983907678832
2250.0,351.6408359081009,293.4492161251342,484.7358844203232,318.5900835900857,311.17964890587047,493.4914338179324,352.6940155923376,261.56534742822623,446.65914745256936,389.8916912212349,431.96851862979634,354.2990671503312,302.7078921158992,239.30676579183,285.38081613683244,341.0666260762577,310.36288235854056,399.63097092923505,693.120302841402,455.9623522384317,383.85635227688607,244.04576641088,279.8426017302,278.66728173338583,238.00718946008766,158.2512542382116,334.24047307933756,264.17150800906796,205.9597778468202,339.18365279399166
2300.0,298.21662874494575,198.32572968407624,381.06374745950563,318.5900835900857,311.17964890587047,491.9116550602664,313.86615797452293,238.37895930504197,445.2040841075685,389.8916912212349,415.62883496299236,354.2990671503312,302.7078921158992,239.30676579183,285.38081613683244,341.0666260762577,213.0567806021685,284.09359828395225,542.4263277978188,318.3509101309309,383.85635227688607,232.92007151086048,204.73931521196351,278.66728173338583,193.90000057124485,158.2512542382116,286.1459047964151,264.17150800906796,205.9597778468202,318.85101089567763
2350.0,282.0309726111403,170.26959135598108,381.06374745950563,293.1246398738711,234.28202177954682,350.676360443541,313.86615797452293,238.37895930504197,427.1173658746666,346.17248940405784,366.9407969206848,354.2990671503312,224.178767132482,226.20591591001616,263.86242708072444,294.91136008370404,159.90565064428733,284.09359828395225,324.61376679443833,318.3509101309309,197.39639889521823,232.92007151086048,204.73931521196351,278.66728173338583,149.62086016221903,158.2512542382116,286.1459047964151,264.17150800906796,161.40532501339496,261.99355268129426
2400.0,235.02017719648174,170.26959135598108,286.91404661980323,202.0107893519411,234.28202177954682,335.353117736597,276.3666743863186,204.03582400276358,373.0951491767507,269.74582314677883,318.2151244468342,354.2990671503312,224.178767132482,226.20591591001616,263.86242708072444,229.69186012730535,159.90565064428733,217.62666780249114,324.61376679443833,267.77611888354875,197.39639889521823,202.52177110879333,204.73931521196351,278.66728173338583,148.71647416955483,158.2512542382116,205.46486104675537,264.17150800906796,161.40532501339496,255.56342846281504
2450.0,226.2308724554333,170.26959135598108,286.91404661980323,201.01881283029303,234.28202177954682,286.66170325354574,161.72329755398806,165.25222524821154,186.46819641750653,269.74582314677883,318.2151244468342,338.37071398911183,224.178767132482,226.20591591001616,263.86242708072444,229.69186012730535,159.90565064428733,217.62666780249114,224.31935903685914,166.36113354369968,197.39639889521823,177.7038555223229,153.27060728679533,278.66728173338583,121.4403987390679,85.56879471422825,178.72745319350432,238.38944175397836,120.6462400409484,183.73232822725123
2500.0,208.64902162650768,170.26959135598108,286.91404661980323,131.34259361159232,193.8740135921372,286.66170325354574,161.72329755398806,127.97660444667272,186.46819641750653,226.50760713275642,312.03257932452925,338.2314994027666,156.74971635906712,165.79788202030787,229.2974183826564,203.5288317228841,159.90565064428733,217.62666780249114,175.06266617837582,166.36113354369968,153.37638020270418,133.91627395255583,106.47676627221263,214.87768281147285,121.4403987390679,85.56879471422825,169.30354797672317,222.66166092448645,120.6462400409484,183.73232822725123
2550.0,150.5956276774427,170.26959135598108,286.91404661980323,131.34259361159232,183.312414680544,286.66170325354574,161.72329755398806,127.97660444667272,186.46819641750653,166.09512965336515,312.03257932452925,271.10210294934024,156.74971635906712,165.79788202030787,211.28737653169838,203.5288317228841,117.3785215268972,191.6178882672835,175.06266617837582,166.36113354369968,153.37638020270418,133.91627395255583,96.79391672970749,214.87768281147285,121.4403987390679,85.56879471422825,106.35650247139506,166.38012334349392,120.6462400409484,173.79419156080507
2600.0,150.5956276774427,155.52491008475485,286.91404661980323,131.34259361159232,183.312414680544,241.5398233839492,161.72329755398806,102.79703445041709,186.46819641750653,148.13787613305215,312.03257932452925,271.10210294934024,132.42181295209005,165.79788202030787,186.57503043151632,163.38958565565426,117.3785215268972,191.6178882672835,175.06266617837582,166.36113354369968,117.37899357317951,133.91627395255583,67.61735073034758,214.87768281147285,121.4403987390679,85.56879471422825,97.74685734265982,120.42386625879965,88.72070366596289,173.79419156080507
2650.0,121.26386716954549,94.01759981031299,286.91404661980323,131.34259361159232,158.6452818486821,186.95466758810977,157.95553586955043,100.16421925290047,179.9819693333989,148.13787613305215,284.56131247064303,266.4095828091515,116.12933508063381,154.16654241291033,186.57503043151632,138.33950838981474,117.3785215268972,191.6178882672835,175.06266617837582,148.3650885617678,86.70332008579264,121.65969217689425,67.40811863967537,186.3810476026889,121.4403987390679,85.56879471422825,92.44942701727231,120.42386625879965,88.72070366596289,144.5551066902051
2700.0,121.26386716954549,94.01759981031299,260.2542130344323,112.15565077268079,158.6452818486821,186.95466758810977,148.95635275030787,98.8528790209917,179.9819693333989,148.13787613305215,259.62080762004524,240.24770018034863,111.24776228234131,154.16654241291033,186.57503043151632,138.33950838981474,115.60457102993495,170.22590179348634,175.06266617837582,148.3650885617678,59.522068343232014,57.603916955768405,50.250617549671105,186.3810476026889,115.88670700761548,62.23767607347525,82.5223764627909,120.42386625879965,88.72070366596289,144.5551066902051
