# evals,min,q25,med,q75,max,ave
4100.0,4.138000465173876,5.410210632820437,6.599297839150482,8.710202003512332,18.444802433562288,7.618286659440745
4150.0,3.5104413506157663,4.3952100207387454,6.022277091009476,8.577472020252777,15.408518401748221,6.873063178391735
4200.0,3.441082795424344,4.182486418923758,5.558483607944648,8.399854137092362,12.594785970169756,6.259125282599059
4250.0,2.5789242049222194,3.8988338199501262,4.958437113434934,7.069585215010847,12.594785970169756,5.753924667805955
4300.0,2.5789242049222194,3.683108693814048,4.601975673601996,6.6933891708693745,12.594785970169756,5.320408173114177
4350.0,2.1223027628080766,3.397026732861565,3.8265696826491578,5.263818428780317,12.594785970169756,4.723214960077716
4400.0,2.1223027628080766,3.129634986874602,3.698568325923142,5.009369013679922,7.420245023384066,4.123260463138652
4450.0,2.1223027628080766,2.8178049837800483,3.5638851109180774,4.687611391502042,7.220829994387005,3.869174060267068
4500.0,1.3723404817817255,2.6264593168531034,3.3690034450452444,4.034631718167656,7.002733483618663,3.549440927970097
4550.0,1.3723404817817255,2.2053685141732,2.7856527585583724,3.76566287703948,6.445306641384152,3.1774332315962917
4600.0,1.3723404817817255,1.8652472256511645,2.565367691385763,3.4144169371947743,6.445306641384152,2.9073038388808943
4650.0,0.7958936875674798,1.7835716854906725,2.156019460186826,3.095042936101656,6.445306641384152,2.6131160323112286
4700.0,0.7958936875674798,1.6337043274816077,2.0839978403593444,2.7812711984444625,6.445306641384152,2.4253953374785913
4750.0,0.7958936875674798,1.396612921846912,1.801827000374217,2.4900466813488205,5.704616486246121,2.2026420556532416
4800.0,0.7958936875674798,1.317928122930337,1.5616779851918834,2.250236294556646,4.266609609839004,1.8939628677570153
4850.0,0.6502683666760101,1.0907003327019669,1.3662522546958313,2.250236294556646,4.142901000816807,1.7528765672256863
4900.0,0.4186441453698407,1.0071255601502307,1.3274490629361013,2.142803577251771,4.142901000816807,1.6135975501400908
4950.0,0.4186441453698407,0.9827295098573628,1.2408003833237444,1.8738075575038269,4.142901000816807,1.4819331266569136
5000.0,0.4186441453698407,0.8616518662066959,1.0802328925677376,1.7277972339844347,3.6642404618174766,1.3645092148755418
5050.0,0.4186441453698407,0.7759013404613057,1.062796942467462,1.493991060933195,3.328360114908432,1.2468811895530034
5100.0,0.3919084072102934,0.6625715908698075,0.912418675502682,1.3994714090305251,2.7196744816134766,1.0795274836470716
5150.0,0.3753424657684269,0.6171735973783959,0.8196088950621405,1.240480562855832,1.9091908719784267,0.9332457277772748
5200.0,0.3753424657684269,0.5281356612970585,0.70547363582141,1.0596813277060375,1.9091908719784267,0.8471597683638326
5250.0,0.3407619324888832,0.4663563679176577,0.6316462890250722,0.8848339061282956,1.9091908719784267,0.7766516616049
5300.0,0.3100563751291813,0.4642366119039222,0.5718363931573278,0.8628074523961559,1.9091908719784267,0.7299481209408525
5350.0,0.30178385334105756,0.4194153311550621,0.5705010438681763,0.8476966936601653,1.6402902040576908,0.6930801449802549
5400.0,0.2503224186951815,0.3477279009713563,0.4818171361441228,0.7175543762959193,1.6402902040576908,0.5868644390208915
5450.0,0.2503224186951815,0.33091404285242854,0.46211478705463194,0.6138734764233859,1.1931187002017134,0.5130668971555211
5500.0,0.22099252111519238,0.3245637131471379,0.45388350886307904,0.612627412192184,1.1931187002017134,0.493131416608116
5550.0,0.2064902932198969,0.3103415847106893,0.42045032927657694,0.5067003156741873,1.1931187002017134,0.4471538571643269
5600.0,0.15762867356602306,0.27243245882095846,0.3573137801717421,0.4433157882056052,0.9433328164251548,0.3869802356283388
5650.0,0.15762867356602306,0.23510042597650083,0.3383041255943128,0.4297549007274939,0.6437660303157592,0.35017766512375714
5700.0,0.15275854244882822,0.20805019921044707,0.30418268919665314,0.35717668517155055,0.60160647064417,0.30099135558107076
5750.0,0.12073410618571317,0.19665774219765314,0.2657781704932154,0.34018726600261323,0.60160647064417,0.27652898216667227
5800.0,0.09911967685586008,0.17446075378487527,0.22287862990611218,0.2915605444451522,0.5083144642206509,0.24466696932872137
5850.0,0.09911967685586008,0.16915986160614047,0.21163921912214367,0.25225277059650014,0.4546469112043942,0.2300044673839727
5900.0,0.09911967685586008,0.15480879886753598,0.19744828193561792,0.22848548085705542,0.41907167420611674,0.20610231256963582
5950.0,0.0796592377928874,0.13520228543387372,0.18908475927028234,0.22441845981642528,0.3437743755689641,0.19097960012952003
6000.0,0.0749931113491377,0.12243309363042486,0.16194404598750017,0.21064359843331293,0.3027267793500582,0.16820306336290108
6050.0,0.07071604911813054,0.10768813127592262,0.13712401229377652,0.18959283283236694,0.2807082704740781,0.15025410058571353
6100.0,0.06545138704681124,0.09803766354075122,0.1330727677463378,0.15787283042163425,0.27029923238902576,0.13625280216050478
6150.0,0.056347100658760765,0.08366580901507005,0.11730894954418478,0.14804247536979265,0.27029923238902576,0.12356708990533821
6200.0,0.04446465397113869,0.07694648468645468,0.10597967267968947,0.13763914883074968,0.2594249567732971,0.11341404158463522
6250.0,0.04446465397113869,0.0664477545948447,0.09937847986159616,0.1246692099923444,0.2594249567732971,0.1051617685072162
6300.0,0.031143208446196426,0.06438752873426537,0.08555653145340258,0.10502347349080357,0.18664838649935933,0.08854116645666307
6350.0,0.027803440934959005,0.05653973833785289,0.07974679914806992,0.1001198239542953,0.17429432140748402,0.08186352284649151
6400.0,0.027803440934959005,0.0520004717300377,0.0598757280029805,0.08738728370935338,0.16675689442991481,0.07124647180655766
6450.0,0.027031372456474797,0.05086723632328441,0.055862225143151145,0.07390123714079971,0.15024406866458823,0.0652167785354196
6500.0,0.024838909384006687,0.04406647848293434,0.054743510480439926,0.0655148144283702,0.15024406866458823,0.05939633263371858
6550.0,0.020542678961593563,0.040748378951626044,0.050903989138673444,0.06128850398189938,0.13267381636525266,0.05474052577672007
6600.0,0.020542678961593563,0.03545621568824526,0.04202572648032532,0.060187973486326304,0.1014410090461925,0.04884110864435555
6650.0,0.020542678961593563,0.03350876591314654,0.04000991831983481,0.05230668384227058,0.0945605846388378,0.0439293584697239
6700.0,0.01716363358377217,0.028501082739812153,0.03558857186493855,0.04774238777390513,0.08603635886573902,0.038662561737219006
6750.0,0.01459736824992625,0.0250665411987663,0.030997860069080542,0.04435794147764273,0.06519813356072242,0.03497030663369489
6800.0,0.009296821380842616,0.022832955817458575,0.028610162066177502,0.03748247833765447,0.06472017796304727,0.031569612971952134
6850.0,0.009296821380842616,0.019240192125152746,0.024991311143988955,0.0366372792580897,0.06307508021213705,0.02918253237166108
6900.0,0.009296821380842616,0.01823108489441319,0.023732114727624983,0.032066582609683675,0.057923900024118284,0.02672905293609385
6950.0,0.009296821380842616,0.01718458441515864,0.021191360850638264,0.028270511266318004,0.055123937046046255,0.024796698394542207
7000.0,0.008079809624945351,0.01434761071230834,0.019969922591622363,0.025817797663778175,0.050298108137997975,0.022656035938519916
7050.0,0.007552493628068322,0.010624845631532225,0.016512704756400716,0.024351023975831807,0.042858366192861666,0.019001896197726353
7100.0,0.006853501384712313,0.0100729353593642,0.0148237656836433,0.022058233068298204,0.042858366192861666,0.017673627721706515
7150.0,0.006310124313596932,0.009749033681559991,0.014576640167875635,0.021320321178773104,0.042858366192861666,0.016821515025906474
7200.0,0.005399069259303213,0.009603954733085937,0.012981895960778471,0.019638169098342182,0.03361504776943733,0.015030095536466065
7250.0,0.005399069259303213,0.009016147835584357,0.012433962329427551,0.01675595917273415,0.03361504776943733,0.014135783303046344
7300.0,0.005399069259303213,0.007943760928111035,0.01182559746300393,0.014694409510064435,0.02988425048458063,0.012439795239147771
7350.0,0.003510872000029467,0.007229462331503087,0.011160783864996799,0.013972225448652899,0.02645404887226708,0.011235742384174468
7400.0,0.003510872000029467,0.007088001848923572,0.009831025513421125,0.012806978945114072,0.01928097198120713,0.01004246808992207
7450.0,0.003510872000029467,0.006435689697877668,0.008379411790284935,0.012263252698746159,0.019232403291188537,0.009392564113098384
7500.0,0.003510872000029467,0.005373664578036346,0.007377209202452946,0.01082132866121949,0.019232403291188537,0.008473208765845725
7550.0,0.0025403101147947267,0.00448392929952942,0.007103767227042111,0.00995729301657749,0.01724824309049399,0.007729774455494323
7600.0,0.0020850374740878203,0.003727904598606522,0.006539897287421791,0.009697513838706425,0.012096779216956344,0.006803167255457611
7650.0,0.0020850374740878203,0.0034619916123459268,0.00645756243409186,0.008504690395262611,0.012096779216956344,0.006374951313131094
7700.0,0.0019475163823408686,0.003366511536254364,0.005402879841861597,0.006854436289349482,0.012096779216956344,0.005569934368794712
7750.0,0.0019475163823408686,0.0031557945840321377,0.004941328588438567,0.006438646999467147,0.011891362524808786,0.005157707764404843
7800.0,0.0019475163823408686,0.0030444870356920923,0.0041559671269731525,0.005827588064495699,0.011891362524808786,0.004728471189235921
7850.0,0.0018000091180649343,0.002679602285931337,0.0036459597472020934,0.0055495282843964116,0.011891362524808786,0.004284534966900251
7900.0,0.0013091963045655402,0.0022689897512185144,0.0034752532269503346,0.004646187557855419,0.011162505036433262,0.0038591472906244024
7950.0,0.0012387542433554915,0.0018415939254299227,0.003071775652230334,0.00405980650676027,0.009643186057696424,0.003502497955778235
8000.0,0.0010677617922533206,0.0017255643975501184,0.0028508419350804877,0.0039795761741203885,0.007644124755332042,0.0030737096448364546
8050.0,0.0008904403829221242,0.0014679373335948597,0.00260763012248967,0.0031459912983491795,0.007311388535910163,0.0027349436682189373
8100.0,0.0008904403829221242,0.001452023026697834,0.0025023902110683717,0.0030298380460801796,0.006630330002086922,0.002465773551826087
8150.0,0.0008288113458041256,0.0014374401835118736,0.0020735832839281036,0.0027848976326683888,0.006630330002086922,0.0022404394349015717
8200.0,0.0007908395919583848,0.0012848164952432787,0.0018716185252588033,0.002711857663203718,0.006403069891087569,0.0020842592609809515
8250.0,0.0007809545919585741,0.0009600267023525982,0.0017888096438382962,0.00231311062140976,0.006126807966476507,0.0018947347206283473
8300.0,0.000648220063236092,0.0009325873865733102,0.0017505002518961186,0.0022339241803864098,0.005238562477767177,0.0017636465010772548
8350.0,0.0005738888808580636,0.0008531958053741071,0.0016881186382743862,0.0021882595208673364,0.0035056696890005414,0.0015856299417968537
8400.0,0.00042841957690573546,0.0007963711165257358,0.001399764341240139,0.0019568696011341992,0.0035056696890005414,0.0014506454928343558
8450.0,0.00035032978942259443,0.0007813844022862979,0.0011992596129486305,0.0017474973810905916,0.0029237280325694593,0.0012997753113821614
8500.0,0.00035032978942259443,0.0006792278622766545,0.0011303497998891188,0.0015568221906499904,0.0025060702755003487,0.0011589889821723787
8550.0,0.00035032978942259443,0.000628348989072463,0.000909191989003705,0.0014849584653816527,0.0025060702755003487,0.0010888167441066778
8600.0,0.0003322658204537565,0.0005304633191760234,0.0008782430296994392,0.0011800233358003386,0.0025060702755003487,0.0009476838129781363
8650.0,0.00027255110450845696,0.00048442643012370774,0.000877390172234929,0.0011728852878540935,0.0017134485336606743,0.0008758860690878979
8700.0,0.00027255110450845696,0.00048442643012370774,0.0008567975199524232,0.001053029886336842,0.001703345369699627,0.0008199060612153892
8750.0,0.00027255110450845696,0.0004350364990924392,0.0008244485902115883,0.0009521596528432557,0.0017011171497816515,0.0007577987140402579
8800.0,0.0002331432956116515,0.00035131944917064794,0.0006440100800493973,0.0008699971873284864,0.0017011171497816515,0.0006730393714298293
8850.0,0.00022764974633325742,0.00033712799007873536,0.0006341900739579053,0.0008130086890771543,0.0017011171497816515,0.0006288106341047638
8900.0,0.0002160623858311832,0.0002975002193580488,0.0005119236882534211,0.000762563039174235,0.0016302124001303167,0.0005730057140667104
8950.0,0.00020151789966144424,0.00025907383314077405,0.0004975988466830819,0.0006506106830369193,0.001123263171890917,0.0004909980709014604
9000.0,0.00014407170390608767,0.00024652847384727753,0.00044327462773959784,0.0005807949876410184,0.001123263171890917,0.00044514574655274164
9050.0,0.0001413510798176043,0.0002318099234405803,0.00039775467026410827,0.0005377756514704252,0.001123263171890917,0.0004091266257363614
9100.0,0.0001088349318459949,0.00022997377423973647,0.0003564283653915469,0.00045631721797128764,0.0009021712572016562,0.0003796212173758611
9150.0,9.451608640015561e-05,0.00018854579640777713,0.0002921200173668251,0.0003688573376563061,0.0009021712572016562,0.00031766329898190763
9200.0,7.762773086857254e-05,0.00017328216851134317,0.00028894894546789486,0.00034669751335785707,0.0009021712572016562,0.0002960394898235784
9250.0,7.762773086857254e-05,0.00013879671741215348,0.000239649094597738,0.0003018428675257051,0.0009021712572016562,0.000271740239221869
9300.0,6.456580065026496e-05,0.00012340990001002373,0.00023253457899593345,0.0003018428675257051,0.0009021712572016562,0.0002542698526357368
9350.0,6.456580065026496e-05,0.00012340990001002373,0.00020701125794110912,0.0002823348919453075,0.0008146627350631569,0.00023244276405679794
9400.0,5.816560476029951e-05,0.00010885451071885364,0.00020286726067508093,0.0002426231773748274,0.0006160541842779139,0.00020547986533549654
9450.0,5.7125469698631456e-05,0.00010491625704066293,0.0001800265554640384,0.00023372471981283798,0.0005734354631213349,0.00019200070986370008
9500.0,5.6491476889452175e-05,9.134173443423376e-05,0.00013909840380073448,0.00021123010948133935,0.0005537605107935409,0.0001670493297506914
9550.0,5.2590350759947966e-05,8.244084793826901e-05,0.00013799758317044607,0.00020935703149277428,0.0005326991138824517,0.00015807319911567745
9600.0,4.967177683806209e-05,7.039785870035085e-05,0.00012098127059072058,0.00017000153757374515,0.00043760936360603487,0.0001374881957060412
9650.0,4.423000683421651e-05,7.006673917184276e-05,0.0001120740708024994,0.00015573745378503573,0.00043760936360603487,0.000128140333130405
9700.0,2.7193850111788004e-05,5.9382084450503416e-05,0.0001120740708024994,0.00012989556971731558,0.0003920401188467824,0.00011184926418798404
9750.0,2.7193850111788004e-05,5.866737011517916e-05,9.12082793553235e-05,0.00012361252696631102,0.0003154887460359488,9.748230358646379e-05
9800.0,2.7193850111788004e-05,4.6253356555458247e-05,7.190270934418427e-05,0.0001176649474691919,0.00026439978751581,8.504158801564158e-05
9850.0,1.9760309724681822e-05,4.4184048885802954e-05,7.006699617224447e-05,0.00011022831936454418,0.0002210869391103288,7.824832698194659e-05
9900.0,1.9760309724681822e-05,4.367626085473734e-05,6.220315331023659e-05,9.506081231787879e-05,0.0002210869391103288,7.281793912381637e-05
9950.0,1.8839438726465968e-05,3.6371990631149615e-05,6.057726431949126e-05,8.496849568767148e-05,0.00021992114836102974,6.721108441842267e-05
10000.0,1.8209008865415554e-05,3.4029902789636e-05,5.98671462462759e-05,7.004804358438384e-05,0.00021992114836102974,6.309759245316976e-05
10050.0,1.535204733863026e-05,3.08769356535629e-05,5.055894196436857e-05,6.148386732392498e-05,0.00020732579881532713,5.533230102645584e-05
10100.0,1.2538349672319235e-05,2.9037871314535682e-05,4.472809129308178e-05,6.109706524931706e-05,0.00020252019153799017,5.066529825408127e-05
10150.0,1.2538349672319235e-05,2.556230591512508e-05,4.0232669155673326e-05,5.882724662622698e-05,0.00014399163764132518,4.46512364194852e-05
10200.0,1.2538349672319235e-05,2.3494097708561615e-05,3.410890403114882e-05,5.099571471133029e-05,0.00014399163764132518,4.0257029206176605e-05
10250.0,8.32638370956801e-06,2.0201535693436992e-05,3.0466254197054583e-05,4.737563397861914e-05,0.00011831449906159201,3.724596451803298e-05
10300.0,8.253729906288048e-06,1.8479941758357303e-05,2.9422428211920286e-05,4.705000530428474e-05,0.00011389459254691384,3.456372763871263e-05
10350.0,8.253729906288048e-06,1.7279839870082533e-05,2.8330471451733977e-05,4.473086348540827e-05,0.00011389459254691384,3.283369192663323e-05
10400.0,8.253729906288048e-06,1.4068928431286088e-05,2.5755165778053902e-05,4.031418653722266e-05,0.00010236703797423524,2.97203598396528e-05
10450.0,7.216215807090634e-06,1.3724691795367642e-05,2.0774376521776032e-05,3.206375320868648e-05,7.274804130598774e-05,2.5684050986504342e-05
10500.0,7.216215807090634e-06,1.212017305152955e-05,1.8172830740175504e-05,2.9667214989948613e-05,7.179631122938763e-05,2.3444727246838374e-05
10550.0,5.040529956673745e-06,1.1327280497224015e-05,1.7790204323836158e-05,2.526180940231268e-05,7.179631122938763e-05,2.064301994961357e-05
10600.0,5.040529956673745e-06,9.496981758028352e-06,1.5867715538377304e-05,2.2691278249112648e-05,7.179631122938763e-05,1.8629882267851283e-05
10650.0,4.854407344587137e-06,8.728807058437145e-06,1.431783690538803e-05,1.9588518371903673e-05,7.179631122938763e-05,1.7257439825471238e-05
10700.0,4.41640080319056e-06,8.387586236761363e-06,1.3141424217727158e-05,1.5653750721067983e-05,7.179631122938763e-05,1.5617257837246057e-05
10750.0,4.007380107531802e-06,7.044780283863076e-06,1.166541584813495e-05,1.4713370723467732e-05,3.9101317669050235e-05,1.3162104560059743e-05
10800.0,3.0087039349760972e-06,7.044780283863076e-06,1.0365455346088122e-05,1.3553866088476555e-05,3.9101317669050235e-05,1.250474498767885e-05
10850.0,2.6705567704661764e-06,6.474638750959915e-06,9.10072904975262e-06,1.3473288852515967e-05,2.8792764899365026e-05,1.10751185525796e-05
10900.0,2.6705567704661764e-06,5.168135521262082e-06,7.997225023326407e-06,1.2545713348604107e-05,2.8792764899365026e-05,9.887577744315387e-06
10950.0,2.5647815566600708e-06,4.947215782221026e-06,7.78757973049131e-06,1.2048743742169882e-05,2.5257811323235234e-05,9.175545559402871e-06
11000.0,2.3475476997665617e-06,3.6707122540294344e-06,7.224561073750427e-06,1.1138633158813052e-05,2.399028219936597e-05,8.229854861180823e-06
11050.0,2.3475476997665617e-06,3.6707122540294344e-06,6.760309359320103e-06,1.1138633158813052e-05,1.9428223052975352e-05,7.814577936743545e-06
11100.0,2.3475476997665617e-06,3.092731128729384e-06,5.924975202423033e-06,9.283891588492095e-06,1.9428223052975352e-05,7.144010671190591e-06
11150.0,2.3475476997665617e-06,2.8469849210301186e-06,5.116767976376848e-06,8.15130083449966e-06,1.7425465488434924e-05,5.9590185555536755e-06
11200.0,1.6349138910603802e-06,2.6169902159559727e-06,4.529286903429595e-06,8.15130083449966e-06,1.3218002167603888e-05,5.445664178343869e-06
11250.0,1.3092235495359735e-06,2.218749001928537e-06,4.199664435472026e-06,7.516854276355749e-06,1.3218002167603888e-05,4.987027521190643e-06
11300.0,7.265477819094163e-07,2.038920815759955e-06,3.6133526948667118e-06,6.767706836354325e-06,1.3218002167603888e-05,4.605079329930157e-06
11350.0,7.265477819094163e-07,2.038920815759955e-06,3.091354354246712e-06,5.9153373551251246e-06,1.2618530368503286e-05,4.151071121036399e-06
11400.0,7.265477819094163e-07,1.8184981587899265e-06,2.3795606361944974e-06,4.947815245025764e-06,9.79113099769322e-06,3.6302197636326826e-06
11450.0,7.265477819094163e-07,1.6063458443930631e-06,2.362123937498765e-06,4.459394326860486e-06,9.529622527700001e-06,3.310809897351967e-06
11500.0,7.265477819094163e-07,1.480173050912681e-06,2.2033299028853807e-06,4.392747058302914e-06,8.646241726749797e-06,3.072193780317447e-06
11550.0,7.265477819094163e-07,1.4694442776832929e-06,1.981868125643089e-06,3.841177666148482e-06,8.646241726749797e-06,2.831193732521835e-06
11600.0,5.119139550497837e-07,1.4512042516770021e-06,1.8677123880684601e-06,3.4430238989160814e-06,8.646241726749797e-06,2.6049097594922318e-06
