# evals,fx,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
5.000000000000000000e+01,1.259681597288435029e+01,-1.960843185878431427e+01,7.102640702299552800e+00,-4.748948930301241944e+01,3.787884800835200849e+00,-4.441625103580548739e+00,-4.155412505521167787e+01,-1.895988983754560309e+01,-5.141265137601692459e+00,-1.251576221540153711e+01,-9.672503495625466030e+01,4.111234335885157520e+01,5.185647098250265685e+01,-4.551207963743817686e+01,-6.872824439503261829e+00,4.489608098606697695e+01,-8.343363381510677357e+01,6.982539496426252867e+01,4.412983838326692876e+01,9.809630682092392817e+01,-1.083108649683082092e+01
1.000000000000000000e+02,1.207557299998284073e+01,6.002823585008292895e+01,4.551186773927855000e+01,-5.879194545669592031e+01,-2.028154340203943207e+01,-2.335566648950040758e+01,1.326483149802801620e+01,-1.554997020129306406e+01,6.414546088679273339e+01,9.727068350764355387e+01,8.609329260035778475e-01,1.052888816863566745e+01,2.238822093088015208e+01,4.013942317953818417e+01,1.036066550557022481e+01,2.021739108841910593e+01,-8.328562533739209073e+01,8.989298860528157320e+01,-3.268910040426580110e+01,5.577853549337632444e+00,-3.692321602449404594e+01
1.500000000000000000e+02,1.207557299998284073e+01,6.002823585008292895e+01,4.551186773927855000e+01,-5.879194545669592031e+01,-2.028154340203943207e+01,-2.335566648950040758e+01,1.326483149802801620e+01,-1.554997020129306406e+01,6.414546088679273339e+01,9.727068350764355387e+01,8.609329260035778475e-01,1.052888816863566745e+01,2.238822093088015208e+01,4.013942317953818417e+01,1.036066550557022481e+01,2.021739108841910593e+01,-8.328562533739209073e+01,8.989298860528157320e+01,-3.268910040426580110e+01,5.577853549337632444e+00,-3.692321602449404594e+01
2.000000000000000000e+02,1.207557299998284073e+01,6.002823585008292895e+01,4.551186773927855000e+01,-5.879194545669592031e+01,-2.028154340203943207e+01,-2.335566648950040758e+01,1.326483149802801620e+01,-1.554997020129306406e+01,6.414546088679273339e+01,9.727068350764355387e+01,8.609329260035778475e-01,1.052888816863566745e+01,2.238822093088015208e+01,4.013942317953818417e+01,1.036066550557022481e+01,2.021739108841910593e+01,-8.328562533739209073e+01,8.989298860528157320e+01,-3.268910040426580110e+01,5.577853549337632444e+00,-3.692321602449404594e+01
2.500000000000000000e+02,1.207557299998284073e+01,6.002823585008292895e+01,4.551186773927855000e+01,-5.879194545669592031e+01,-2.028154340203943207e+01,-2.335566648950040758e+01,1.326483149802801620e+01,-1.554997020129306406e+01,6.414546088679273339e+01,9.727068350764355387e+01,8.609329260035778475e-01,1.052888816863566745e+01,2.238822093088015208e+01,4.013942317953818417e+01,1.036066550557022481e+01,2.021739108841910593e+01,-8.328562533739209073e+01,8.989298860528157320e+01,-3.268910040426580110e+01,5.577853549337632444e+00,-3.692321602449404594e+01
3.000000000000000000e+02,1.207557299998284073e+01,6.002823585008292895e+01,4.551186773927855000e+01,-5.879194545669592031e+01,-2.028154340203943207e+01,-2.335566648950040758e+01,1.326483149802801620e+01,-1.554997020129306406e+01,6.414546088679273339e+01,9.727068350764355387e+01,8.609329260035778475e-01,1.052888816863566745e+01,2.238822093088015208e+01,4.013942317953818417e+01,1.036066550557022481e+01,2.021739108841910593e+01,-8.328562533739209073e+01,8.989298860528157320e+01,-3.268910040426580110e+01,5.577853549337632444e+00,-3.692321602449404594e+01
3.500000000000000000e+02,1.080622857515559687e+01,-5.419165827445041828e+00,5.321826292456679397e+01,-9.328022557806824011e+01,-9.772769909461835880e+00,1.341373959543974337e+01,-2.473363343540924575e+00,1.416152641270267054e+01,-1.938529243813211878e+01,-6.006737134478706253e+01,7.723172777210127293e+00,1.066612933267152528e+02,5.867702229620451249e+01,-2.422271947488507493e+01,-8.618449108651187629e+00,3.100248441806688504e+01,-5.441286824336522443e+01,4.325287716673908278e+01,2.916777861167861374e+01,3.164819354448548694e+01,-3.295155136427680986e+00
4.000000000000000000e+02,1.080622857515559687e+01,-5.419165827445041828e+00,5.321826292456679397e+01,-9.328022557806824011e+01,-9.772769909461835880e+00,1.341373959543974337e+01,-2.473363343540924575e+00,1.416152641270267054e+01,-1.938529243813211878e+01,-6.006737134478706253e+01,7.723172777210127293e+00,1.066612933267152528e+02,5.867702229620451249e+01,-2.422271947488507493e+01,-8.618449108651187629e+00,3.100248441806688504e+01,-5.441286824336522443e+01,4.325287716673908278e+01,2.916777861167861374e+01,3.164819354448548694e+01,-3.295155136427680986e+00
4.500000000000000000e+02,5.740733968763156447e+00,3.367685700501786528e+01,1.089716948257004958e+01,1.825396822143564179e+01,-3.621991458875386627e+01,2.700325378928866371e+01,-3.959580960096307933e+01,3.826197441480370287e+01,2.765043628322174385e+01,3.733543921095844098e+00,3.266177894050011332e+01,-7.531752663947075632e+01,1.116209059610283560e+01,2.521301655914598427e+00,2.724279030890087228e+01,-1.092694278945754149e+01,-2.267920257300762188e+01,4.382644068572629692e+01,1.229350692480728924e+01,2.431664796034831966e+01,2.481236732815362345e+01
5.000000000000000000e+02,5.740733968763156447e+00,3.367685700501786528e+01,1.089716948257004958e+01,1.825396822143564179e+01,-3.621991458875386627e+01,2.700325378928866371e+01,-3.959580960096307933e+01,3.826197441480370287e+01,2.765043628322174385e+01,3.733543921095844098e+00,3.266177894050011332e+01,-7.531752663947075632e+01,1.116209059610283560e+01,2.521301655914598427e+00,2.724279030890087228e+01,-1.092694278945754149e+01,-2.267920257300762188e+01,4.382644068572629692e+01,1.229350692480728924e+01,2.431664796034831966e+01,2.481236732815362345e+01
5.500000000000000000e+02,5.740733968763156447e+00,3.367685700501786528e+01,1.089716948257004958e+01,1.825396822143564179e+01,-3.621991458875386627e+01,2.700325378928866371e+01,-3.959580960096307933e+01,3.826197441480370287e+01,2.765043628322174385e+01,3.733543921095844098e+00,3.266177894050011332e+01,-7.531752663947075632e+01,1.116209059610283560e+01,2.521301655914598427e+00,2.724279030890087228e+01,-1.092694278945754149e+01,-2.267920257300762188e+01,4.382644068572629692e+01,1.229350692480728924e+01,2.431664796034831966e+01,2.481236732815362345e+01
6.000000000000000000e+02,5.740733968763156447e+00,3.367685700501786528e+01,1.089716948257004958e+01,1.825396822143564179e+01,-3.621991458875386627e+01,2.700325378928866371e+01,-3.959580960096307933e+01,3.826197441480370287e+01,2.765043628322174385e+01,3.733543921095844098e+00,3.266177894050011332e+01,-7.531752663947075632e+01,1.116209059610283560e+01,2.521301655914598427e+00,2.724279030890087228e+01,-1.092694278945754149e+01,-2.267920257300762188e+01,4.382644068572629692e+01,1.229350692480728924e+01,2.431664796034831966e+01,2.481236732815362345e+01
6.500000000000000000e+02,5.740733968763156447e+00,3.367685700501786528e+01,1.089716948257004958e+01,1.825396822143564179e+01,-3.621991458875386627e+01,2.700325378928866371e+01,-3.959580960096307933e+01,3.826197441480370287e+01,2.765043628322174385e+01,3.733543921095844098e+00,3.266177894050011332e+01,-7.531752663947075632e+01,1.116209059610283560e+01,2.521301655914598427e+00,2.724279030890087228e+01,-1.092694278945754149e+01,-2.267920257300762188e+01,4.382644068572629692e+01,1.229350692480728924e+01,2.431664796034831966e+01,2.481236732815362345e+01
7.000000000000000000e+02,5.740733968763156447e+00,3.367685700501786528e+01,1.089716948257004958e+01,1.825396822143564179e+01,-3.621991458875386627e+01,2.700325378928866371e+01,-3.959580960096307933e+01,3.826197441480370287e+01,2.765043628322174385e+01,3.733543921095844098e+00,3.266177894050011332e+01,-7.531752663947075632e+01,1.116209059610283560e+01,2.521301655914598427e+00,2.724279030890087228e+01,-1.092694278945754149e+01,-2.267920257300762188e+01,4.382644068572629692e+01,1.229350692480728924e+01,2.431664796034831966e+01,2.481236732815362345e+01
7.500000000000000000e+02,4.973332472064193155e+00,2.260404802266781843e+01,-8.776410298055310477e+00,3.116909160138067136e+01,-4.029279437889172755e+00,-1.492389097029423795e+00,1.543415814932129848e+01,1.210926473771849032e+00,-4.896739641912468954e+01,-3.888223113523736174e+00,-1.011199025990914890e+01,5.065993163605822502e+01,1.172881485265931190e+01,3.076738496082213814e+01,-8.347054937351202852e+00,-5.363333047958911237e+01,6.011028605836541061e+01,-2.551347061098934432e+01,-5.344236953722536043e+00,-2.469383426039979668e+01,7.819718818166180085e+00
8.000000000000000000e+02,4.973332472064193155e+00,2.260404802266781843e+01,-8.776410298055310477e+00,3.116909160138067136e+01,-4.029279437889172755e+00,-1.492389097029423795e+00,1.543415814932129848e+01,1.210926473771849032e+00,-4.896739641912468954e+01,-3.888223113523736174e+00,-1.011199025990914890e+01,5.065993163605822502e+01,1.172881485265931190e+01,3.076738496082213814e+01,-8.347054937351202852e+00,-5.363333047958911237e+01,6.011028605836541061e+01,-2.551347061098934432e+01,-5.344236953722536043e+00,-2.469383426039979668e+01,7.819718818166180085e+00
8.500000000000000000e+02,4.973332472064193155e+00,2.260404802266781843e+01,-8.776410298055310477e+00,3.116909160138067136e+01,-4.029279437889172755e+00,-1.492389097029423795e+00,1.543415814932129848e+01,1.210926473771849032e+00,-4.896739641912468954e+01,-3.888223113523736174e+00,-1.011199025990914890e+01,5.065993163605822502e+01,1.172881485265931190e+01,3.076738496082213814e+01,-8.347054937351202852e+00,-5.363333047958911237e+01,6.011028605836541061e+01,-2.551347061098934432e+01,-5.344236953722536043e+00,-2.469383426039979668e+01,7.819718818166180085e+00
9.000000000000000000e+02,4.973332472064193155e+00,2.260404802266781843e+01,-8.776410298055310477e+00,3.116909160138067136e+01,-4.029279437889172755e+00,-1.492389097029423795e+00,1.543415814932129848e+01,1.210926473771849032e+00,-4.896739641912468954e+01,-3.888223113523736174e+00,-1.011199025990914890e+01,5.065993163605822502e+01,1.172881485265931190e+01,3.076738496082213814e+01,-8.347054937351202852e+00,-5.363333047958911237e+01,6.011028605836541061e+01,-2.551347061098934432e+01,-5.344236953722536043e+00,-2.469383426039979668e+01,7.819718818166180085e+00
9.500000000000000000e+02,4.973332472064193155e+00,2.260404802266781843e+01,-8.776410298055310477e+00,3.116909160138067136e+01,-4.029279437889172755e+00,-1.492389097029423795e+00,1.543415814932129848e+01,1.210926473771849032e+00,-4.896739641912468954e+01,-3.888223113523736174e+00,-1.011199025990914890e+01,5.065993163605822502e+01,1.172881485265931190e+01,3.076738496082213814e+01,-8.347054937351202852e+00,-5.363333047958911237e+01,6.011028605836541061e+01,-2.551347061098934432e+01,-5.344236953722536043e+00,-2.469383426039979668e+01,7.819718818166180085e+00
