# evals,min,q25,med,q75,max,ave
50.0,8.499412723565577,9.97155689121966,10.665161565693996,11.346612508855317,12.596815972884349,10.64087548832621
100.0,8.499412723565577,9.09893505880316,10.02395485542121,10.888737420434902,12.464133053678717,10.06357948515838
150.0,7.314734627338034,8.949085224674501,9.881924444744367,10.860151861353492,11.462085583371449,9.734556596036914
200.0,5.02928892104631,8.613519794501329,9.329744181070232,10.170660761769032,11.098150201680221,9.256976816195694
250.0,5.02928892104631,7.729275171581644,8.95723353101852,9.794274762788774,10.895142804533485,8.7012822349733
300.0,4.075521982203568,7.360488315989697,8.626391063350345,9.106165594771692,10.012629348226765,8.0757259779134
350.0,4.075521982203568,7.172854912393697,8.338867529642974,9.080529279995172,10.012629348226765,7.920291469108602
400.0,4.075521982203568,6.658500307988465,7.47742862970332,8.565426312344014,9.778366606556991,7.390348539865695
450.0,4.075521982203568,6.376133053803069,7.4012986318303415,8.384293210666247,9.762498628213434,7.204332527306988
500.0,4.075521982203568,5.811673489424971,6.891835553057947,7.940445300608185,9.762498628213434,6.893169956439134
550.0,4.075521982203568,5.59573708465562,6.472411775708145,7.384229878709919,8.88416736438435,6.4531555958365425
600.0,4.075521982203568,5.48057031444872,6.206752591040507,6.810494287582866,8.787975939996866,6.193603742569706
650.0,4.075521982203568,5.3685626233548245,5.900188647320823,6.400305790070387,7.815220096435346,5.909845346689875
700.0,3.4658087915110625,5.066338868066228,5.69807883912441,6.185875777006061,7.691991738831304,5.618860545680633
750.0,3.4658087915110625,4.945882621262232,5.293336521227372,5.771511256806482,6.296991371657973,5.239413065439535
800.0,3.4658087915110625,4.60245111586226,5.002682229911926,5.456547412180523,6.077695062549672,5.0130516393382525
850.0,3.4658087915110625,4.367668805191173,4.666447415370861,5.274390544241742,6.0453483592816575,4.773348067045884
900.0,3.4658087915110625,4.128016960794181,4.566874404689514,4.89627893899214,6.0453483592816575,4.554230167570137
950.0,2.937522198274509,3.824186744462473,4.437438199110469,4.831398584010025,5.8137187551481935,4.419785665264697
1000.0,2.541274958072407,3.792478008035843,4.3320177311869354,4.57189670723151,5.8137187551481935,4.218006041872242
1050.0,2.0678437310414366,3.5073319716384876,4.08973009054041,4.565896325190538,5.8137187551481935,4.028785571558543
1100.0,2.0678437310414366,3.359605203015198,3.9316269070007483,4.353104746165476,5.270429056048268,3.8689961293571358
1150.0,2.0678437310414366,3.359605203015198,3.833456039269753,4.094739042404263,5.270429056048268,3.7787865975098103
1200.0,2.0678437310414366,3.266276220799711,3.589446856570868,3.988714163615955,5.270429056048268,3.594512380428021
1250.0,2.0678437310414366,3.177640884241823,3.3782770398411084,3.9734120607618015,4.517237941102376,3.4858367445976053
1300.0,2.0678437310414366,3.139693606647146,3.326422704917569,3.564907346724615,4.3109628949433665,3.312212854527542
1350.0,2.0678437310414366,2.9699062789062802,3.326422704917569,3.550439476766268,4.304486536285465,3.2571454747787145
1400.0,2.0678437310414366,2.8833337078523895,3.259089059135155,3.5200559073584654,3.9942714358270326,3.198317693580461
1450.0,2.0678437310414366,2.784186854806386,3.098537427502219,3.3439769764104,3.891978474350815,3.0829310226466906
1500.0,2.0678437310414366,2.6557412409694647,2.944105112677719,3.25137748772037,3.891978474350815,2.9690397676176383
1550.0,2.0678437310414366,2.6310676776011177,2.8577667748449573,3.0608830531934537,3.5385296203546805,2.852963041603198
1600.0,2.037774402741091,2.5330495593573774,2.8033099926447207,3.000748131335072,3.5385296203546805,2.779342429590061
1650.0,1.936209272657512,2.3870476932036375,2.6370986870359006,2.792356458358845,3.3990901389017267,2.599335093285406
1700.0,1.936209272657512,2.3739158759333643,2.578779369199,2.756097906134964,3.194237917982888,2.5550664205126994
1750.0,1.7956205182886427,2.2386082477121163,2.403672273776584,2.655547982422253,3.0242272906203955,2.4353770546420894
1800.0,1.7956205182886427,2.2196676260548034,2.38359409049122,2.5233315562975815,3.0027547428067236,2.3783234169456473
1850.0,1.7956205182886427,2.0224869395508764,2.369850929538894,2.4475783265360684,3.0027547428067236,2.2990725404761574
1900.0,1.7956205182886427,2.00177581253692,2.216663520084853,2.4024346402603562,3.0027547428067236,2.2366050661587935
1950.0,1.5222841564500802,1.981764609824952,2.143167581945513,2.3961348188956286,3.0027547428067236,2.1957124576076024
2000.0,1.5222841564500802,1.9455801947171838,2.1122659737228706,2.3836755728204464,3.0027547428067236,2.1454316600546366
2050.0,1.5222841564500802,1.8950068712494692,2.059273344550858,2.253960996379847,2.514376125297927,2.0620322716006245
2100.0,1.5222841564500802,1.843502630065847,2.034441186671449,2.2275291104270534,2.514376125297927,2.0104865157005336
2150.0,1.5222841564500802,1.7968299198470707,1.9264159071294995,2.0593993953576764,2.514376125297927,1.9601565401654772
2200.0,1.5222841564500802,1.748501228399319,1.8797722990470072,2.03503675691075,2.514376125297927,1.9195547948154577
2250.0,1.4869429286294746,1.7215120238989197,1.8540858873473929,2.0234198350604844,2.514376125297927,1.8842953546471004
2300.0,1.3145576814593218,1.6739584794466278,1.7835726874944295,1.9959530126343918,2.514376125297927,1.8238124462333178
2350.0,1.3145576814593218,1.6517333509193417,1.7835726874944295,1.9671433527509583,2.514376125297927,1.8014201305116542
2400.0,1.3145576814593218,1.5861903397862491,1.7175515904431435,1.9513672480425615,2.514376125297927,1.7573645922771848
2450.0,1.3145576814593218,1.5509291498925155,1.6994643787112373,1.7554371457348201,2.4754942366274775,1.7078664064002376
2500.0,1.3145576814593218,1.5160168227607833,1.6862013114307728,1.7554371457348201,2.107960423750817,1.663521816350182
2550.0,1.3145576814593218,1.5034492366682417,1.6378070574895287,1.7547009227202883,2.0918801777047653,1.6408904965760465
2600.0,1.3145576814593218,1.5034492366682417,1.6112409517028872,1.736095244833155,2.015895403325467,1.6145258123312975
2650.0,1.3145576814593218,1.445979788335655,1.5458763612576585,1.6713601959355353,1.949298623483428,1.577558674088607
2700.0,1.3145576814593218,1.4350562454601297,1.5112540704550481,1.659152610183384,1.947108607038612,1.5519014629893602
2750.0,1.3145576814593218,1.4350562454601297,1.5112540704550481,1.659152610183384,1.947108607038612,1.5493504312549853
2800.0,1.2509079304031983,1.416295607794315,1.5112540704550481,1.6111321562281167,1.7823994399349465,1.5205522120169108
2850.0,1.2509079304031983,1.3939880274504803,1.4784271428203999,1.5617401067245806,1.6974509213914823,1.4852680142874768
2900.0,1.2509079304031983,1.3939880274504803,1.4735406564931437,1.5351327294332107,1.6667786562546036,1.4697156312009547
2950.0,1.2311183574228743,1.3608926862255473,1.413747875969181,1.5079981479008273,1.6458617030968767,1.4293175207914657
3000.0,1.2311183574228743,1.327003543974897,1.383806196361622,1.4733570990086369,1.6011846053463603,1.3990642245819385
3050.0,1.222185693421632,1.311684374373128,1.3735213370382735,1.4479965089326956,1.5415345859258032,1.3786881915356166
3100.0,1.222185693421632,1.2920331496517798,1.3535059166781596,1.4150943535799227,1.5415345859258032,1.3607878048997262
3150.0,1.2132381013421485,1.2545957832776105,1.3399438156487815,1.3984331915425692,1.5415345859258032,1.3407655400065508
3200.0,1.2108731386370606,1.241431743179695,1.3175601875346097,1.3783999686806565,1.5415345859258032,1.3282633419330467
3250.0,1.1884989478576276,1.2328265775615885,1.2955535784379317,1.348486510924067,1.5415345859258032,1.3091392054357383
3300.0,1.1884989478576276,1.2217969728479032,1.2747441277094318,1.3416450445797115,1.4904041279375924,1.29618713962775
3350.0,1.167498374187872,1.2114643793133326,1.2668636929144417,1.3393657096495373,1.4904041279375924,1.2847113214800927
3400.0,1.1326112446719423,1.1904712586761703,1.2349622173874684,1.3225425219522786,1.4195315509195923,1.2620841537775118
3450.0,1.1326112446719423,1.1904712586761703,1.2193909918067978,1.2855206766607148,1.3810602914645207,1.2413031570151134
3500.0,1.1316410876937684,1.1904712586761703,1.214634453462478,1.2695655370940713,1.363860056093756,1.2293214031384594
