# evals,fx,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
5.000000000000000000e+01,3.747327668769076990e+04,3.000051583467089245e+01,6.506442179454251118e+01,-1.315239758877038412e+01,-6.863226221792496062e+01,-4.528019140129828202e+00,-3.399842505703907136e+01,-5.189171848526805775e+01,2.159146201905419105e+01,-5.720507639834993086e+01,-3.263349414324977715e+00,-1.118428456748851829e+01,-2.704040952921256746e+01,-2.738318721154591628e+01,-5.719009848363276660e+01,-2.637609285291104300e+01,-6.915804085663830847e+01,4.183735343759232705e+01,6.491384482363369557e+01,-4.279624521715476959e+01,4.107365158372621750e+01
1.000000000000000000e+02,3.315266792287283170e+04,-4.640079902958027702e+01,-3.017289193632326771e+01,-1.422414106104569953e+01,-2.469864480671379781e+01,1.749839176736520585e+01,-1.654225937336953223e+01,2.109272747008760973e+01,-2.940453065750648420e+01,5.427657365659954536e+01,-2.445610711753856492e+01,-3.010524560363481328e+01,8.206696104487566146e+00,-5.686038582887662329e+01,-8.282061481310068984e+01,2.903442656994105775e+01,3.362302650518472547e+01,3.041394674402418730e+01,-5.375247267885052338e+01,-8.356639704754569209e+01,-2.499088813787068375e+00
1.500000000000000000e+02,3.315266792287283170e+04,-4.640079902958027702e+01,-3.017289193632326771e+01,-1.422414106104569953e+01,-2.469864480671379781e+01,1.749839176736520585e+01,-1.654225937336953223e+01,2.109272747008760973e+01,-2.940453065750648420e+01,5.427657365659954536e+01,-2.445610711753856492e+01,-3.010524560363481328e+01,8.206696104487566146e+00,-5.686038582887662329e+01,-8.282061481310068984e+01,2.903442656994105775e+01,3.362302650518472547e+01,3.041394674402418730e+01,-5.375247267885052338e+01,-8.356639704754569209e+01,-2.499088813787068375e+00
2.000000000000000000e+02,1.847397119486078373e+04,2.859537040548318032e+01,-2.571014376190195350e+01,-3.181760288523672386e+01,3.744767793161415170e+00,-4.277147653425507912e+01,-2.302761105754886017e+01,3.040484421850999652e+01,-1.368471253863652493e+01,6.128016286137789592e+00,-3.070880113782170895e+01,-1.303236583342767574e+01,-3.742927282931015043e+01,2.592963696472594393e-01,2.557247110181361904e+01,-2.502119085625249184e+01,8.343154113894680535e+00,3.922026489163489060e+01,3.377103604673570203e+01,-5.584549786365946744e+01,-5.290549011385997602e+01
2.500000000000000000e+02,1.847397119486078373e+04,2.859537040548318032e+01,-2.571014376190195350e+01,-3.181760288523672386e+01,3.744767793161415170e+00,-4.277147653425507912e+01,-2.302761105754886017e+01,3.040484421850999652e+01,-1.368471253863652493e+01,6.128016286137789592e+00,-3.070880113782170895e+01,-1.303236583342767574e+01,-3.742927282931015043e+01,2.592963696472594393e-01,2.557247110181361904e+01,-2.502119085625249184e+01,8.343154113894680535e+00,3.922026489163489060e+01,3.377103604673570203e+01,-5.584549786365946744e+01,-5.290549011385997602e+01
3.000000000000000000e+02,1.847397119486078373e+04,2.859537040548318032e+01,-2.571014376190195350e+01,-3.181760288523672386e+01,3.744767793161415170e+00,-4.277147653425507912e+01,-2.302761105754886017e+01,3.040484421850999652e+01,-1.368471253863652493e+01,6.128016286137789592e+00,-3.070880113782170895e+01,-1.303236583342767574e+01,-3.742927282931015043e+01,2.592963696472594393e-01,2.557247110181361904e+01,-2.502119085625249184e+01,8.343154113894680535e+00,3.922026489163489060e+01,3.377103604673570203e+01,-5.584549786365946744e+01,-5.290549011385997602e+01
3.500000000000000000e+02,1.313917091121378508e+04,4.383167819185673153e+01,-4.002040413626740900e+00,3.240167266424326442e+01,-7.430965594466755419e+00,-2.525317765378448343e+01,3.670846337264549675e+01,2.416258538993162119e+01,1.216613164183248941e+00,4.224831451313212938e+01,-1.781050710893584110e+01,2.182616768203385504e+01,1.151465238858185103e+01,4.825599071415567209e-01,1.337676067932189383e+01,-1.757509061427819930e+01,-2.128233729227711990e+01,2.848793489737800755e+01,3.615796957713760662e+01,-4.015169650029240245e+01,1.196205312010785882e+01
4.000000000000000000e+02,1.306963837827425232e+04,4.383167819185673153e+01,-4.002040413626740900e+00,3.240167266424326442e+01,-7.430965594466755419e+00,-2.327440052703151707e+01,1.698169734124817865e+00,2.416258538993162119e+01,-4.560156598457340493e+01,-2.394632039410448954e+01,-1.781050710893584110e+01,-1.473503535066092596e+01,-1.338532356936761758e+01,1.411336116834977261e+01,1.337676067932189383e+01,-1.696867720966582027e+01,-2.128233729227711990e+01,2.848793489737800755e+01,3.265224139516128332e+01,-4.015169650029240245e+01,-3.039056357209298653e+01
4.500000000000000000e+02,1.306963837827425232e+04,4.383167819185673153e+01,-4.002040413626740900e+00,3.240167266424326442e+01,-7.430965594466755419e+00,-2.327440052703151707e+01,1.698169734124817865e+00,2.416258538993162119e+01,-4.560156598457340493e+01,-2.394632039410448954e+01,-1.781050710893584110e+01,-1.473503535066092596e+01,-1.338532356936761758e+01,1.411336116834977261e+01,1.337676067932189383e+01,-1.696867720966582027e+01,-2.128233729227711990e+01,2.848793489737800755e+01,3.265224139516128332e+01,-4.015169650029240245e+01,-3.039056357209298653e+01
5.000000000000000000e+02,1.306963837827425232e+04,4.383167819185673153e+01,-4.002040413626740900e+00,3.240167266424326442e+01,-7.430965594466755419e+00,-2.327440052703151707e+01,1.698169734124817865e+00,2.416258538993162119e+01,-4.560156598457340493e+01,-2.394632039410448954e+01,-1.781050710893584110e+01,-1.473503535066092596e+01,-1.338532356936761758e+01,1.411336116834977261e+01,1.337676067932189383e+01,-1.696867720966582027e+01,-2.128233729227711990e+01,2.848793489737800755e+01,3.265224139516128332e+01,-4.015169650029240245e+01,-3.039056357209298653e+01
5.500000000000000000e+02,1.306963837827425232e+04,4.383167819185673153e+01,-4.002040413626740900e+00,3.240167266424326442e+01,-7.430965594466755419e+00,-2.327440052703151707e+01,1.698169734124817865e+00,2.416258538993162119e+01,-4.560156598457340493e+01,-2.394632039410448954e+01,-1.781050710893584110e+01,-1.473503535066092596e+01,-1.338532356936761758e+01,1.411336116834977261e+01,1.337676067932189383e+01,-1.696867720966582027e+01,-2.128233729227711990e+01,2.848793489737800755e+01,3.265224139516128332e+01,-4.015169650029240245e+01,-3.039056357209298653e+01
6.000000000000000000e+02,1.071939799054742252e+04,-3.018414988176222380e+01,2.785716272390203585e+01,-1.929020270554399730e+01,3.258814781051263765e+01,1.724642518514257716e+01,-1.550841851275478689e+00,1.010424411894266328e+01,3.556636969041434071e+01,4.254329123054763073e+01,-3.520239176515731572e+01,-2.012211830084791231e+01,-4.314483693619184379e-01,9.105983056717583679e+00,-8.939031767671684392e+00,-3.143008595317793308e+00,1.855092966353639028e+01,-2.801281352463519170e+01,5.236325592021493947e+00,-2.774728581449508980e+01,1.944665430248405613e+01
