# evals,min,q25,med,q75,max,ave
50.0,29997.561757195428,35886.34363389027,38660.52502415084,41386.24014622875,46387.25690575696,38563.397869077045
100.0,29997.561757195428,35886.34363389027,38660.52502415084,41386.24014622875,46387.25690575696,38442.77596963372
150.0,29997.561757195428,35886.34363389027,38480.959072470665,41386.24014622875,46387.25690575696,38340.69362870966
200.0,28787.375665175885,35522.93313696319,38006.335791150035,41272.20185210617,46387.25690575696,37815.51330854519
250.0,28787.375665175885,35522.93313696319,38006.335791150035,41272.20185210617,46387.25690575696,37761.36507973617
300.0,28787.375665175885,35522.93313696319,38006.335791150035,41272.20185210617,46387.25690575696,37761.36507973617
350.0,28787.375665175885,35522.93313696319,37647.21541130712,40995.818375758834,46387.25690575696,37564.097372015705
400.0,27025.497114178146,34507.85796552108,37216.94111521007,40365.42266813669,46387.25690575696,37082.60321309402
450.0,27025.497114178146,34507.85796552108,37216.94111521007,40365.42266813669,46387.25690575696,37056.16496992891
500.0,27025.497114178146,32963.636568882175,37067.29085435158,39557.786346444474,46387.25690575696,36644.28173404805
550.0,27025.497114178146,32892.63365243353,36609.0885100243,38721.763501421934,46387.25690575696,36315.25473870577
600.0,27025.497114178146,32892.63365243353,36045.829380314506,38708.60138168884,46387.25690575696,36181.62981824843
650.0,27025.497114178146,32892.63365243353,36045.829380314506,38708.60138168884,46387.25690575696,36181.62981824843
700.0,27025.497114178146,32892.63365243353,36045.829380314506,38448.04332815484,46387.25690575696,36159.70910645403
750.0,27025.497114178146,32892.63365243353,35840.33288012573,38049.65205039294,41434.27904486581,35612.01531167117
800.0,27025.497114178146,32850.10820723709,35472.014191605194,37759.301145242775,41434.27904486581,35302.44775671857
850.0,27025.497114178146,32467.243562183943,35285.719625071055,37274.91428000969,41434.27904486581,34972.92261571694
900.0,27025.497114178146,32252.247614677464,34732.47786565358,37084.142819981214,41434.27904486581,34591.769538489614
950.0,27025.497114178146,32091.406919038323,34263.64181778004,36821.33771655831,41434.27904486581,34236.668212227225
1000.0,21985.826322317527,32091.406919038323,34240.46566485963,36821.33771655831,41314.30793668194,33930.9362258402
1050.0,21985.826322317527,30986.61494965132,33613.74815297985,36115.20973863539,41314.30793668194,33342.34256637744
1100.0,21985.826322317527,30061.949186594684,31986.494117425184,34316.86320525524,40555.36691681747,31911.284663613715
1150.0,21985.826322317527,29216.189487959484,31633.825552922488,34261.28232036712,40555.36691681747,31471.863251414405
1200.0,21985.826322317527,29216.189487959484,31633.825552922488,34127.82943739599,40555.36691681747,31236.64940559725
1250.0,21985.826322317527,28272.95879883807,31223.319636498985,33537.366183993334,40555.36691681747,30669.612615668364
1300.0,21985.826322317527,26433.051267470495,30810.012391417713,32369.453034433638,40555.36691681747,30056.900990033366
1350.0,20805.91121440114,26423.42165143667,30810.012391417713,32369.453034433638,40555.36691681747,29980.458681697903
1400.0,20805.91121440114,26423.42165143667,30233.039922838216,32249.412367268724,40555.36691681747,29700.652329761513
1450.0,19027.614565817952,25876.911082001032,30233.039922838216,32249.412367268724,40555.36691681747,29381.121853231103
1500.0,19027.614565817952,24961.9339022974,30141.36513403755,32249.412367268724,40555.36691681747,29005.627602983746
1550.0,19027.614565817952,23738.65723207415,28557.583754710795,31338.502727018866,40555.36691681747,27898.527414718745
1600.0,19027.614565817952,23738.65723207415,28233.1055404033,31338.502727018866,40555.36691681747,27876.895533764913
1650.0,19027.614565817952,23738.65723207415,27342.599752392565,31319.174828105977,40555.36691681747,27733.810681267718
1700.0,19027.614565817952,23738.65723207415,27080.849569451108,30890.27804696664,40555.36691681747,27513.69393347303
1750.0,19027.614565817952,23738.65723207415,27080.849569451108,30721.508152914157,40005.82126667197,27230.895526468576
1800.0,19027.614565817952,23738.65723207415,27080.849569451108,30721.508152914157,40005.82126667197,27149.568648181747
1850.0,19027.614565817952,23738.65723207415,27080.849569451108,30721.508152914157,40005.82126667197,27037.627430694
1900.0,19027.614565817952,23738.65723207415,26611.273984305397,30090.32158258096,38413.925717409824,26602.669734591713
1950.0,17458.983312681932,22667.089890939038,25996.463827523337,28656.534181886287,34509.799671097855,25980.205640453507
2000.0,17458.983312681932,22644.55141961904,25324.25393556242,27758.001932998435,32862.37110663961,25402.2413352673
2050.0,17458.983312681932,22467.395105373715,25193.008978534366,27758.001932998435,32862.37110663961,25256.312728826557
2100.0,17335.958870592713,22306.491894113075,24592.823527759883,27612.885521891825,32862.37110663961,24793.18145462428
2150.0,17335.958870592713,22306.491894113075,23818.432363815897,26448.48765196564,32862.37110663961,24117.47457456332
2200.0,17335.958870592713,21883.642609820494,23818.432363815897,26114.99505316457,32862.37110663961,23937.74931491118
2250.0,14800.194603892562,20376.926523827562,23778.426751490613,25724.274054546157,30479.513078954198,23409.812268752125
2300.0,14800.194603892562,20376.926523827562,23702.0924870968,25625.374247797772,30479.513078954198,23235.457940207456
2350.0,14800.194603892562,20376.926523827562,23702.0924870968,25625.374247797772,30479.513078954198,23051.333812482622
2400.0,14262.131307461135,20376.926523827562,23702.0924870968,25625.374247797772,30479.513078954198,22928.355067541404
2450.0,13837.560070822274,19226.038173256016,22617.419323507478,25535.941370236655,30479.513078954198,22306.289182387303
2500.0,11338.640082868991,18075.39570434377,22543.719351307947,25535.941370236655,30479.513078954198,21789.278617965196
2550.0,11338.640082868991,17569.846433203726,22413.120439010243,25319.76037576163,30479.513078954198,21310.446711205466
2600.0,11338.640082868991,17569.846433203726,22413.120439010243,25319.76037576163,30479.513078954198,21310.446711205466
2650.0,9128.562989661266,16757.76112973336,20194.682626025664,24336.833188415978,30479.513078954198,20350.040010277942
2700.0,9128.562989661266,16757.76112973336,19906.346536175068,23458.455615266284,30479.513078954198,19964.674024455333
2750.0,9128.562989661266,16394.90073234523,19424.46178069408,22556.71837142095,30479.513078954198,19727.786288144616
2800.0,9128.562989661266,16231.71787540702,18961.259088563347,22556.71837142095,30479.513078954198,19482.039056845944
2850.0,9128.562989661266,15869.197669232415,18051.77144659351,22096.59179916812,30261.44749408192,18867.19975012783
2900.0,9128.562989661266,15604.070241738775,17497.65350719841,21416.874455823083,29700.715661535494,18498.799191211467
2950.0,9128.562989661266,15578.82925772382,17480.746012211377,20751.13916232399,29700.715661535494,18289.560682389365
3000.0,9128.562989661266,15578.82925772382,17148.73908695788,19834.507108308055,29700.715661535494,18002.910790029597
3050.0,9128.562989661266,15578.82925772382,17148.73908695788,19834.507108308055,29700.715661535494,18002.910790029597
3100.0,9128.562989661266,15578.82925772382,17148.73908695788,19834.507108308055,29700.715661535494,18002.910790029597
3150.0,9128.562989661266,14694.118157583345,16707.19097419543,18994.43682719065,29700.715661535494,17143.205690740895
3200.0,9128.562989661266,14042.85988865344,16684.415655108336,18994.43682719065,29700.715661535494,16908.553970173914
3250.0,9128.562989661266,13733.745095338349,16666.563037353735,18994.43682719065,26823.710241586177,16546.56584086865
3300.0,9128.562989661266,13733.745095338349,15706.095064130652,18721.45448308604,26758.85367325318,16171.559074338222
3350.0,9128.562989661266,12899.725681779533,15518.630567390835,18153.36547883859,22188.163043652956,15633.398693519272
3400.0,9128.562989661266,12271.78846029163,15518.630567390835,18153.36547883859,22188.163043652956,15479.029960661801
3450.0,9128.562989661266,12081.678453564504,15518.630567390835,18153.36547883859,22188.163043652956,15375.68151425887
3500.0,9128.562989661266,12081.678453564504,15518.630567390835,18153.36547883859,22188.163043652956,15375.68151425887
3550.0,9128.562989661266,12081.678453564504,15518.630567390835,18015.57615198392,22188.163043652956,15355.06443783735
3600.0,9128.562989661266,12047.008749203775,15518.630567390835,18015.57615198392,22188.163043652956,15203.659495029853
3650.0,7762.40869240603,12047.008749203775,15071.39291599855,18015.57615198392,22188.163043652956,15106.352591956933
3700.0,7762.40869240603,11815.585451876272,14285.06780956194,18015.57615198392,22188.163043652956,14681.897753211511
3750.0,7762.40869240603,11815.585451876272,14285.06780956194,17407.739384653425,22188.163043652956,14557.671858305777
3800.0,7762.40869240603,11758.873654850691,13452.354535598324,17320.488795601574,22188.163043652956,14171.48217305698
3850.0,7762.40869240603,11709.735401571877,13171.310571156682,15688.439396582959,22188.163043652956,13753.291003465152
3900.0,7762.40869240603,11709.735401571877,13171.310571156682,15688.439396582959,19362.44326310424,13574.583003427913
3950.0,7762.40869240603,11709.735401571877,13005.394373177503,15688.439396582959,19362.44326310424,13545.907754592441
4000.0,7762.40869240603,10809.26600925939,12752.523099539372,15688.439396582959,19362.44326310424,13279.239830585188
4050.0,7762.40869240603,10809.26600925939,12700.619852105818,15461.455376895938,19362.44326310424,13144.006731729352
4100.0,7762.40869240603,10809.26600925939,12510.123436073682,15461.455376895938,19362.44326310424,13090.418884909883
4150.0,6666.752564720218,10128.792487687513,12211.71464958178,15160.194130627575,19362.44326310424,12852.76409700749
4200.0,6666.752564720218,10128.792487687513,12104.885594964919,15160.194130627575,19169.64821259988,12782.275288111226
4250.0,6666.752564720218,10128.792487687513,12104.885594964919,15160.194130627575,19169.64821259988,12773.0339425921
4300.0,5764.4343507831845,10074.081964900211,11790.681416282037,15160.194130627575,19169.64821259988,12577.781119167306
4350.0,5764.4343507831845,10074.081964900211,11790.681416282037,14524.284537588648,19169.64821259988,12502.152512104121
4400.0,5764.4343507831845,9667.904974364068,11556.538281715866,14401.895300226284,19169.64821259988,12256.718005370674
4450.0,5764.4343507831845,9541.898875427047,11556.538281715866,13556.66146749166,18260.973506972925,11866.294438522873
4500.0,5764.4343507831845,9541.898875427047,11343.347260259,13045.271650185518,18260.973506972925,11747.425080837902
4550.0,5764.4343507831845,9541.898875427047,11188.6799086756,12756.380751586486,17495.896082099975,11423.191875501163
4600.0,5764.4343507831845,9446.5365203103,10987.25741349849,12756.380751586486,17495.896082099975,11294.621627955892
4650.0,5764.4343507831845,9446.5365203103,10987.25741349849,12601.012710591689,17495.896082099975,11151.421223703834
4700.0,5764.4343507831845,9195.342209903321,10429.679073974268,12035.844120508875,17495.896082099975,10623.607791977793
4750.0,5764.4343507831845,9195.342209903321,10187.376607791357,11722.305653237698,16119.554957983115,10441.82007155048
4800.0,5764.4343507831845,8867.55332205054,9911.734168851784,11414.810390172293,16119.554957983115,10237.481727060602
4850.0,5764.4343507831845,8867.55332205054,9911.734168851784,11286.762693924764,13547.119546358766,10071.200912697568
