# evals,trial1,trial2,trial3,trial4,trial5,trial6,trial7,trial8,trial9,trial10,trial11,trial12,trial13,trial14,trial15,trial16,trial17,trial18,trial19,trial20,trial21,trial22,trial23,trial24,trial25,trial26,trial27,trial28,trial29,trial30
50.0,36323.44504171326,38397.54583586649,35434.93480055039,39578.1719477576,39478.087049713205,45856.53221353557,39328.140610509196,38756.677739226834,30932.98511261019,38564.372309074846,37100.99478561085,41314.30793668194,36184.59009695628,37033.58692309232,29997.561757195428,41848.33712986861,37448.29927322522,32439.023202724806,45725.61600060668,34198.832353844635,45420.13316881033,31763.751132570327,46387.25690575696,44110.898280140085,39582.26692954301,35786.9281462016,32381.279151869727,41145.883598378845,41410.21754941103,42971.27908926504
100.0,36323.44504171326,38397.54583586649,35434.93480055039,39578.1719477576,39478.087049713205,42237.87523023593,39328.140610509196,38756.677739226834,30932.98511261019,38564.372309074846,37100.99478561085,41314.30793668194,36184.59009695628,37033.58692309232,29997.561757195428,41848.33712986861,37448.29927322522,32439.023202724806,45725.61600060668,34198.832353844635,45420.13316881033,31763.751132570327,46387.25690575696,44110.898280140085,39582.26692954301,35786.9281462016,32381.279151869727,41145.883598378845,41410.21754941103,42971.27908926504
150.0,36323.44504171326,38397.54583586649,35434.93480055039,39578.1719477576,39478.087049713205,42237.87523023593,36265.67038278738,38756.677739226834,30932.98511261019,38564.372309074846,37100.99478561085,41314.30793668194,36184.59009695628,37033.58692309232,29997.561757195428,41848.33712986861,37448.29927322522,32439.023202724806,45725.61600060668,34198.832353844635,45420.13316881033,31763.751132570327,46387.25690575696,44110.898280140085,39582.26692954301,35786.9281462016,32381.279151869727,41145.883598378845,41410.21754941103,42971.27908926504
200.0,36323.44504171326,28787.375665175885,35434.93480055039,39578.1719477576,39478.087049713205,42237.87523023593,36265.67038278738,38756.677739226834,30932.98511261019,38564.372309074846,37100.99478561085,41314.30793668194,36184.59009695628,37033.58692309232,29997.561757195428,41848.33712986861,37448.29927322522,32439.023202724806,40545.62270789881,34198.832353844635,45420.13316881033,31763.751132570327,46387.25690575696,44110.898280140085,38617.020788007234,35786.9281462016,32381.279151869727,41145.883598378845,41410.21754941103,42971.27908926504
250.0,36323.44504171326,28787.375665175885,35434.93480055039,39578.1719477576,39478.087049713205,42237.87523023593,36265.67038278738,38756.677739226834,30932.98511261019,38564.372309074846,37100.99478561085,41314.30793668194,36184.59009695628,37033.58692309232,29997.561757195428,41848.33712986861,37448.29927322522,32439.023202724806,40545.62270789881,34198.832353844635,43795.6863045398,31763.751132570327,46387.25690575696,44110.898280140085,38617.020788007234,35786.9281462016,32381.279151869727,41145.883598378845,41410.21754941103,42971.27908926504
300.0,36323.44504171326,28787.375665175885,35434.93480055039,39578.1719477576,39478.087049713205,42237.87523023593,36265.67038278738,38756.677739226834,30932.98511261019,38564.372309074846,37100.99478561085,41314.30793668194,36184.59009695628,37033.58692309232,29997.561757195428,41848.33712986861,37448.29927322522,32439.023202724806,40545.62270789881,34198.832353844635,43795.6863045398,31763.751132570327,46387.25690575696,44110.898280140085,38617.020788007234,35786.9281462016,32381.279151869727,41145.883598378845,41410.21754941103,42971.27908926504
350.0,36323.44504171326,28787.375665175885,35434.93480055039,39578.1719477576,37901.43904538727,42237.87523023593,36265.67038278738,38756.677739226834,30932.98511261019,38564.372309074846,37100.99478561085,41314.30793668194,36184.59009695628,37033.58692309232,29997.561757195428,41848.33712986861,37392.99177722698,32439.023202724806,40545.62270789881,34198.832353844635,43795.6863045398,31763.751132570327,46387.25690575696,39824.82254885035,38617.020788007234,35786.9281462016,32381.279151869727,41145.883598378845,41410.21754941103,42971.27908926504
400.0,36323.44504171326,28787.375665175885,35434.93480055039,39578.1719477576,37901.43904538727,42237.87523023593,36265.67038278738,38756.677739226834,30932.98511261019,38564.372309074846,37100.99478561085,41314.30793668194,36184.59009695628,37033.58692309232,29997.561757195428,41848.33712986861,27025.497114178146,32439.023202724806,40545.62270789881,34198.832353844635,43795.6863045398,31763.751132570327,46387.25690575696,39824.82254885035,38617.020788007234,35786.9281462016,32381.279151869727,41145.883598378845,37332.8874448093,42971.27908926504
450.0,36323.44504171326,28787.375665175885,35434.93480055039,39578.1719477576,37901.43904538727,41444.72793528275,36265.67038278738,38756.677739226834,30932.98511261019,38564.372309074846,37100.99478561085,41314.30793668194,36184.59009695628,37033.58692309232,29997.561757195428,41848.33712986861,27025.497114178146,32439.023202724806,40545.62270789881,34198.832353844635,43795.6863045398,31763.751132570327,46387.25690575696,39824.82254885035,38617.020788007234,35786.9281462016,32381.279151869727,41145.883598378845,37332.8874448093,42971.27908926504
500.0,36323.44504171326,28787.375665175885,35434.93480055039,37535.37428870743,37901.43904538727,34844.79426013297,32551.90464056136,38756.677739226834,30932.98511261019,38564.372309074846,37100.99478561085,41314.30793668194,36184.59009695628,37033.58692309232,29997.561757195428,41848.33712986861,27025.497114178146,32439.023202724806,40545.62270789881,34198.832353844635,43795.6863045398,31763.751132570327,46387.25690575696,39824.82254885035,38617.020788007234,35786.9281462016,32381.279151869727,41145.883598378845,37332.8874448093,42971.27908926504
550.0,35509.09358265999,28787.375665175885,35434.93480055039,37535.37428870743,37901.43904538727,34844.79426013297,32551.90464056136,38756.677739226834,30932.98511261019,38564.372309074846,37100.99478561085,41314.30793668194,36184.59009695628,37033.58692309232,29997.561757195428,41848.33712986861,27025.497114178146,32439.023202724806,40545.62270789881,34198.832353844635,43795.6863045398,31763.751132570327,46387.25690575696,39824.82254885035,38617.020788007234,35786.9281462016,32381.279151869727,41145.883598378845,37332.8874448093,33914.820688050044
600.0,35509.09358265999,28787.375665175885,35434.93480055039,37535.37428870743,37901.43904538727,34844.79426013297,32551.90464056136,38756.677739226834,30932.98511261019,38564.372309074846,37100.99478561085,41314.30793668194,36184.59009695628,37033.58692309232,29997.561757195428,40562.87269010565,27025.497114178146,32439.023202724806,40545.62270789881,34198.832353844635,43795.6863045398,31763.751132570327,46387.25690575696,39824.82254885035,35907.068663672726,35773.59709657874,32381.279151869727,41145.883598378845,37332.8874448093,33914.820688050044
650.0,35509.09358265999,28787.375665175885,35434.93480055039,37535.37428870743,37901.43904538727,34844.79426013297,32551.90464056136,38756.677739226834,30932.98511261019,38564.372309074846,37100.99478561085,41314.30793668194,36184.59009695628,37033.58692309232,29997.561757195428,40562.87269010565,27025.497114178146,32439.023202724806,40545.62270789881,34198.832353844635,43795.6863045398,31763.751132570327,46387.25690575696,39824.82254885035,35907.068663672726,35773.59709657874,32381.279151869727,41145.883598378845,37332.8874448093,33914.820688050044
700.0,35509.09358265999,28787.375665175885,35434.93480055039,37535.37428870743,37901.43904538727,34844.79426013297,32551.90464056136,38099.05638539483,30932.98511261019,38564.372309074846,37100.99478561085,41314.30793668194,36184.59009695628,37033.58692309232,29997.561757195428,40562.87269010565,27025.497114178146,32439.023202724806,40545.62270789881,34198.832353844635,43795.6863045398,31763.751132570327,46387.25690575696,39824.82254885035,35907.068663672726,35773.59709657874,32381.279151869727,41145.883598378845,37332.8874448093,33914.820688050044
750.0,35509.09358265999,28787.375665175885,35434.93480055039,37535.37428870743,37901.43904538727,34844.79426013297,32551.90464056136,38099.05638539483,28815.626233848834,38564.372309074846,37100.99478561085,41314.30793668194,36184.59009695628,37033.58692309232,29997.561757195428,40562.87269010565,27025.497114178146,32439.023202724806,40545.62270789881,34198.832353844635,35136.50444959172,31763.751132570327,41434.27904486581,39824.82254885035,35907.068663672726,35773.59709657874,32381.279151869727,40444.588349493635,37332.8874448093,33914.820688050044
800.0,35509.09358265999,28787.375665175885,35434.93480055039,33744.71890726428,37901.43904538727,34844.79426013297,32551.90464056136,38099.05638539483,28815.626233848834,38564.372309074846,37100.99478561085,41314.30793668194,36184.59009695628,37033.58692309232,29997.561757195428,40562.87269010565,27025.497114178146,32439.023202724806,40545.62270789881,34198.832353844635,35136.50444959172,31763.751132570327,41434.27904486581,34328.45128171545,35907.068663672726,35773.59709657874,32381.279151869727,40444.588349493635,37332.8874448093,33914.820688050044
850.0,35509.09358265999,28787.375665175885,35434.93480055039,33744.71890726428,37901.43904538727,32209.23710228004,32551.90464056136,38099.05638539483,28815.626233848834,38564.372309074846,37100.99478561085,41314.30793668194,36184.59009695628,37033.58692309232,29997.561757195428,33312.67561790966,27025.497114178146,32439.023202724806,40545.62270789881,34198.832353844635,35136.50444959172,31763.751132570327,41434.27904486581,34328.45128171545,35907.068663672726,35773.59709657874,32381.279151869727,40444.588349493635,37332.8874448093,33914.820688050044
900.0,35509.09358265999,28787.375665175885,35434.93480055039,32052.130191291086,28159.435444540748,32209.23710228004,32551.90464056136,38099.05638539483,28815.626233848834,38564.372309074846,37100.99478561085,41314.30793668194,36184.59009695628,37033.58692309232,29997.561757195428,33312.67561790966,27025.497114178146,32439.023202724806,40545.62270789881,34198.832353844635,35136.50444959172,31763.751132570327,41434.27904486581,34328.45128171545,35907.068663672726,35773.59709657874,32381.279151869727,40444.588349493635,37332.8874448093,33914.820688050044
950.0,35509.09358265999,28787.375665175885,35434.93480055039,32052.130191291086,28159.435444540748,32209.23710228004,32551.90464056136,38099.05638539483,27731.439025671654,38564.372309074846,30814.186608443546,41314.30793668194,36184.59009695628,37033.58692309232,29997.561757195428,33312.67561790966,27025.497114178146,32439.023202724806,37382.05333497652,34198.832353844635,35136.50444959172,31763.751132570327,41434.27904486581,34328.45128171545,35907.068663672726,35773.59709657874,32262.804122264955,40444.588349493635,37332.8874448093,33914.820688050044
1000.0,35509.09358265999,21985.826322317527,35434.93480055039,32052.130191291086,28159.435444540748,32209.23710228004,32551.90464056136,38099.05638539483,27731.439025671654,38564.372309074846,30814.186608443546,41314.30793668194,36184.59009695628,37033.58692309232,29997.561757195428,33312.67561790966,27025.497114178146,32439.023202724806,37382.05333497652,34198.832353844635,35136.50444959172,31763.751132570327,40555.36691681747,34328.45128171545,35907.068663672726,34282.098975874615,32262.804122264955,40444.588349493635,37332.8874448093,33914.820688050044
