# evals,min,q25,med,q75,max,ave
4050.0,425.6963350746234,659.439347657849,855.7086605299069,1077.4882269362038,1358.0707626472447,866.4486378696788
4100.0,425.6963350746234,642.8429216079036,800.1217469257048,1058.756140269444,1358.0707626472447,833.0097730120463
4150.0,349.2646431110282,642.8429216079036,800.1217469257048,1055.8959785908185,1358.0707626472447,821.2578081966326
4200.0,308.94658354102904,623.8833881171364,748.4587176310939,1010.6456175721291,1358.0707626472447,798.2559175892663
4250.0,284.0732155337588,555.6273057639467,674.4530822310587,926.9668408886331,1358.0707626472447,752.0665156377571
4300.0,284.0732155337588,555.6273057639467,669.6428385481204,926.9668408886331,1358.0707626472447,733.3091544430954
4350.0,284.0732155337588,529.5079873527345,661.1678053611021,868.5605369508868,1358.0707626472447,693.7256350534657
4400.0,284.0732155337588,499.8401638194341,643.1162857686259,786.4992846413113,1358.0707626472447,663.6181037727141
4450.0,284.0732155337588,495.0454631444586,617.9097803668539,743.3809799692954,1322.4619414618255,642.5736171935226
4500.0,284.0732155337588,475.1743464350406,544.1685630812074,682.2395962919566,1082.0355828483466,605.567426919238
4550.0,284.0732155337588,467.124024069235,543.4648578971713,682.2395962919566,1082.0355828483466,601.9997960629923
4600.0,284.0732155337588,421.24213603515517,513.6708319821046,682.2395962919566,1082.0355828483466,582.8931303440864
4650.0,257.5672725394524,394.75730648823276,498.9651591866484,662.7200639286801,1066.8662318132647,553.9472536187221
4700.0,257.5672725394524,388.4320404849032,480.79068495781587,649.4758952243345,1062.7988398216953,536.1739867334157
4750.0,209.72304540219568,387.08991915889226,448.1680070025851,571.432116024361,1044.1874874023474,489.9493759975914
4800.0,209.72304540219568,379.92283033490037,426.08260549386034,551.845575300189,1044.1874874023474,466.5422887386853
4850.0,209.72304540219568,330.0941826898438,397.94778991575305,551.845575300189,887.2269442810978,444.1060441431224
4900.0,209.72304540219568,316.6799544974652,376.063707110889,502.87356469163007,886.9698925325068,428.3167428348443
4950.0,185.51667192058915,302.3523304579365,368.88421631593565,493.9636753945281,886.9698925325068,413.5973721028413
5000.0,178.81910573436207,302.3523304579365,364.40973738204013,462.75144281515077,793.0687562256442,389.55718155489615
5050.0,178.81910573436207,275.76067517169224,361.11652176286634,439.2284646426076,793.0687562256442,372.7473664881858
5100.0,178.81910573436207,243.43200149310908,349.0881942379051,439.2284646426076,572.099056478628,350.4910723175006
5150.0,178.81910573436207,240.99138318214904,335.91235421660633,387.5794083898915,572.099056478628,338.32818358840274
5200.0,178.81910573436207,233.28273075621328,318.5625004871149,370.4359080656402,572.099056478628,328.00410087586255
5250.0,128.49792521187473,221.361981047482,285.6976648068205,370.4359080656402,531.3664418567105,310.09583346195853
5300.0,128.49792521187473,211.81306338686053,266.8701800634499,370.4359080656402,531.3664418567105,305.2365869474838
5350.0,128.49792521187473,207.82509150763894,253.01829202373622,361.95779938121575,531.3664418567105,292.3940083117206
5400.0,78.33596921592061,194.4679400286077,249.26102015235153,340.0609823590614,531.3664418567105,283.4991710045042
5450.0,78.33596921592061,183.94260583235092,244.7325322817802,321.71262577883545,531.3664418567105,272.02339595747924
5500.0,78.33596921592061,183.94260583235092,244.7325322817802,310.5566843686016,531.3664418567105,264.4280009874754
5550.0,78.33596921592061,179.0777700004652,235.3978629103253,284.9534653327051,503.7944485794807,246.86589020106845
5600.0,78.33596921592061,173.5564167780336,217.85796362628986,272.19411804388125,503.7944485794807,235.35278824560524
5650.0,78.33596921592061,155.68716958453086,217.85796362628986,262.53973322318825,503.7944485794807,222.98203385350476
5700.0,78.33596921592061,149.34112189461968,206.21479016667712,258.8029742352959,386.59050257418136,207.33648498812937
5750.0,78.33596921592061,137.51435266554589,194.50892804438945,252.92376202490533,386.59050257418136,193.0852178821032
5800.0,78.33596921592061,126.312582066392,179.58224791765917,222.4527604202757,386.59050257418136,180.15505977663207
5850.0,78.33596921592061,121.178503599186,157.53741309398703,192.7153963262164,305.7779588537046,163.2946066908958
5900.0,78.33596921592061,121.178503599186,148.61566698833354,189.61631864655334,305.7779588537046,159.3789896158327
5950.0,39.31404738760717,104.16346077795299,137.1012012008719,184.83615098945057,305.7779588537046,148.38779075415144
6000.0,39.31404738760717,104.16346077795299,133.16965623055262,175.48877129859082,303.42026216570804,144.6717801355802
6050.0,39.31404738760717,96.07432658079266,121.69665315706484,167.16060304139478,303.42026216570804,132.732316878388
6100.0,39.31404738760717,91.84768615855363,114.99595805129645,155.20800758022023,303.42026216570804,130.0749847800459
6150.0,39.31404738760717,84.88021764113898,114.99595805129645,151.89195771375734,303.42026216570804,126.88271075697162
6200.0,39.31404738760717,81.04541737928157,109.45702134810182,151.89195771375734,247.65960476704953,122.20216432755049
6250.0,39.31404738760717,81.04541737928157,107.44628433545653,146.79937406835165,247.65960476704953,118.06370585475695
6300.0,39.31404738760717,75.36234714432496,105.8089789747807,144.90969432144544,216.1313875681257,111.48034023665531
6350.0,39.31404738760717,73.53749806083701,95.25317077362837,123.9962729872944,216.1313875681257,104.41519706068262
6400.0,39.31404738760717,67.65847144110838,93.0119526860741,119.5554814764656,216.1313875681257,99.61900256117057
6450.0,39.31404738760717,67.65847144110838,83.57109466079095,113.97471335921729,191.21812553575137,94.20101153826054
6500.0,39.31404738760717,67.65847144110838,83.57109466079095,109.53396460006789,191.21812553575137,92.69845784554408
6550.0,39.31404738760717,63.1234730431996,83.57109466079095,109.53396460006789,182.0880821121971,89.31618756903188
6600.0,39.31404738760717,61.402113625084866,82.07244242745296,92.59888604956357,166.2527873079315,82.54969280486549
6650.0,38.06101412407332,58.11664981748849,73.27594145520152,92.59888604956357,166.2527873079315,80.44253903281925
6700.0,33.08244239979376,51.189628354428486,70.78855156410744,92.59888604956357,166.2527873079315,77.89127072871725
6750.0,33.08244239979376,47.91130732052289,64.46521036890127,85.28213740052949,147.9524028346816,70.6093654543717
6800.0,33.08244239979376,45.74082857355707,64.46521036890127,85.28213740052949,145.71201378140455,68.50812192154272
6850.0,33.08244239979376,44.8803101629713,63.11382019899575,73.17482069970505,106.18843032029386,64.51118584853606
6900.0,22.938846613220065,43.782893069155385,62.55417794106137,73.17482069970505,106.18843032029386,62.794523112919265
6950.0,22.938846613220065,43.68131232630518,52.93574644028803,69.72961759874097,106.18843032029386,59.63449444701243
7000.0,22.938846613220065,42.50369397713594,51.90050839262926,69.72961759874097,106.18843032029386,57.74541485699254
7050.0,22.490549325442544,41.07878868351801,47.806397642505786,64.47787256521386,106.18843032029386,55.126551663925895
7100.0,22.490549325442544,39.813831299463644,45.43578614747176,64.47787256521386,103.18753800578895,53.378392780534696
7150.0,21.001933786129506,37.73177501172869,44.27728805475748,53.99738401338467,103.18753800578895,49.90081886465097
7200.0,10.85305054108387,31.109384965553026,43.04553359863162,53.374757642864,103.18753800578895,47.57344250343772
7250.0,10.85305054108387,30.013157596160966,42.26265355591214,51.63044892885896,103.18753800578895,45.62774899380045
7300.0,10.85305054108387,29.605909871761604,37.57392771667314,45.95179054400488,101.79719146957885,43.20364642231108
7350.0,10.85305054108387,28.010932174992316,35.59734936025376,44.547338408392484,85.94767683140697,41.03587093228068
7400.0,10.85305054108387,27.860967334601312,33.90631386976379,43.53341863854043,85.94767683140697,39.76628725211899
7450.0,10.85305054108387,27.238876129204574,33.90631386976379,40.95081921281041,84.80738982410087,38.07747455887763
7500.0,10.85305054108387,25.766048126247174,33.27752798909866,40.95081921281041,84.80738982410087,37.478649770181356
7550.0,10.85305054108387,25.766048126247174,30.749710627774682,39.167994626561644,75.67259794171713,34.02621090812247
7600.0,10.85305054108387,24.166844948077536,30.175115977027154,37.89433529362166,75.67259794171713,32.67502805573858
7650.0,10.85305054108387,23.171301051052435,28.845817424770075,35.4387362718379,72.3076681484662,31.35759208243672
7700.0,7.89132339946118,20.553945755212215,26.09254195489911,31.47822265091395,61.2844155039028,28.97166637066289
7750.0,7.89132339946118,19.945531769593355,24.686200020038896,30.629157892922798,61.2844155039028,28.414328779357643
7800.0,7.89132339946118,16.349982859194032,24.366174317970817,30.405090323133564,57.51754578091717,27.265237103380798
7850.0,7.89132339946118,15.604046933244733,21.884122544979576,26.98630936573199,55.071346369311556,25.1459481559784
7900.0,7.89132339946118,14.563678607690504,21.26181665511581,26.25472558012163,53.894176562542185,23.871917213663323
7950.0,7.89132339946118,14.517771878597769,20.793222727933184,25.19789745578095,53.894176562542185,22.896528704209285
8000.0,6.62535898949692,14.250229649260907,19.045278555272954,24.558532285462825,48.77054767461767,21.80796996915458
8050.0,6.269398137640459,13.886897631920986,17.62937677978379,21.51290123240122,45.91783004560988,19.98847129393137
8100.0,6.269398137640459,12.751194926078965,17.62937677978379,21.423333360988114,40.87549054368359,19.02425214916908
8150.0,5.2754845231758845,12.209825139665796,16.895429016224504,21.423333360988114,39.54302533289759,18.275197227759165
8200.0,5.2754845231758845,12.209825139665796,16.895429016224504,21.308739113632495,39.54302533289759,18.028444503031302
8250.0,5.2754845231758845,10.59942756105624,16.108962967224755,21.162919918873065,39.54302533289759,17.40044879131085
8300.0,5.2754845231758845,10.59942756105624,15.564832780717403,21.162919918873065,39.54302533289759,16.5077481682349
8350.0,4.3164385229828275,10.045035954082849,15.564832780717403,20.844950859691394,39.54302533289759,16.1741998432337
8400.0,4.072493421404554,10.045035954082849,14.968220090495555,18.89079817365278,32.420599889594804,15.323111212914254
8450.0,4.072493421404554,9.68714876066497,14.201697440965322,18.89079817365278,32.420599889594804,15.182286694372072
8500.0,4.072493421404554,9.534463854190337,13.951169682445219,17.375499235076287,32.420599889594804,14.517387225114353
8550.0,3.6811988767247383,8.712539704740365,12.153852252507807,15.860940127813269,32.420599889594804,13.298186198852957
8600.0,3.6811988767247383,8.394061696600119,11.179516575277699,15.072509884184925,32.420599889594804,12.678255885673444
8650.0,2.250156862326287,7.799184566995549,10.868873329492924,14.447315656760965,32.420599889594804,12.045828801997311
8700.0,2.250156862326287,7.231529292357817,10.405088178550159,13.85016352667041,27.37092843502255,11.1561296891748
8750.0,2.250156862326287,6.220114469206896,8.926516897371126,13.69787087735336,25.772088425414143,10.531499757338183
8800.0,2.250156862326287,6.020180513729074,8.654048966254573,12.491963955830826,24.52019667575896,10.064974426848226
8850.0,2.250156862326287,5.770532462291355,8.512755586325884,12.491963955830826,20.752651672548012,9.483862174765978
8900.0,2.250156862326287,5.770532462291355,7.655351919414561,12.470553856263479,20.752651672548012,9.198640900208996
8950.0,2.250156862326287,4.563045290274347,7.401272942233002,12.032879389733974,18.977340971444626,8.543701068510293
9000.0,2.250156862326287,4.563045290274347,7.401272942233002,11.21485761066668,18.977340971444626,8.180938363394194
9050.0,2.250156862326287,4.563045290274347,7.265498256552233,11.21485761066668,18.977340971444626,8.159838608309762
9100.0,1.982517530606584,4.563045290274347,6.264908551204591,11.21485761066668,18.977340971444626,7.703724439145848
9150.0,1.982517530606584,4.413057862169577,5.92388417775446,10.262661113899675,17.28125598302073,7.447514099023024
9200.0,1.6802916347459165,4.413057862169577,5.92388417775446,10.262661113899675,17.28125598302073,7.220542586072576
9250.0,1.6802916347459165,4.2909862623773405,5.724333319054741,10.262661113899675,13.416974678216755,6.786884393631701
9300.0,1.6802916347459165,4.155092819159275,5.553394891090886,9.31675133135638,13.416974678216755,6.5164897496889544
9350.0,1.6802916347459165,4.155092819159275,5.437082721944805,7.856397479793126,13.416974678216755,6.183802441819979
9400.0,1.6802916347459165,4.155092819159275,5.352309534363105,7.856397479793126,13.416974678216755,6.0325428246083845
9450.0,1.656881260104957,3.9012207931246285,5.115508193588159,7.417715102034556,13.416974678216755,5.85971689285582
9500.0,1.656881260104957,3.730507945129439,4.915424676049454,6.853332220471634,11.489669009950001,5.6242153497886935
9550.0,1.6420424392556336,3.4246008664016205,4.185722818410882,6.740291861469361,11.242196579008365,5.193310618976639
9600.0,1.5211772624817612,3.258885413535946,4.097170527283103,6.543639450191602,10.007229362381986,4.862455898246554
9650.0,1.2383430776721682,2.6921307086660637,4.044788358498177,6.200936359321701,8.74780819997117,4.5887220455753255
9700.0,1.2383430776721682,2.6921307086660637,3.9599839833583728,5.557503275741328,8.74780819997117,4.393128014720228
9750.0,1.0546558913580568,2.6019434073332084,3.7483979450477074,5.557503275741328,8.351773794318348,4.2487532615391315
9800.0,0.9986516553067408,2.3395959381760063,3.611983220250141,5.389815240171432,8.294077329620608,4.044717497914565
9850.0,0.9986516553067408,2.1784842285500137,3.611983220250141,5.19340552836229,7.7092856259122176,3.8211717863053467
9900.0,0.9986516553067408,2.067352013490942,3.465394024298217,4.936371339000523,7.7092856259122176,3.5391856127972092
9950.0,0.9986516553067408,1.9819169584773615,3.065430347597816,4.814563181535117,7.7092856259122176,3.453359659329181
10000.0,0.9986516553067408,1.9819169584773615,3.006897199726424,4.35729686702114,7.7092856259122176,3.281608484750622
10050.0,0.9986516553067408,1.9819169584773615,2.9965458018955813,4.264107757534122,7.7092856259122176,3.197805707540601
10100.0,0.9986516553067408,1.8937478551308504,2.582380788160115,3.4083870496929687,6.558874905237412,2.9237178294502666
10150.0,0.9850217924754584,1.8937478551308504,2.582380788160115,3.4083870496929687,6.150758837202472,2.8816989837517712
10200.0,0.9850217924754584,1.711163465765635,2.481879551452754,3.4083870496929687,6.150758837202472,2.7756824488297034
10250.0,0.8051552866471493,1.558395165585114,2.40954502999001,3.4083870496929687,6.150758837202472,2.621470872225305
10300.0,0.7799514631741477,1.5558390801217448,2.2467191932265735,2.9375469440167628,6.150758837202472,2.488257699984438
10350.0,0.7799514631741477,1.404254257946623,2.0592157210076985,2.9195772415567838,6.150758837202472,2.4247252811380666
10400.0,0.6959127482290285,1.373069635171401,1.9100715636632826,2.791083978663567,6.0620774091462,2.3087076984974844
10450.0,0.6959127482290285,1.365806812905739,1.89821279728829,2.712558412301544,5.079193635290813,2.2184075052038787
10500.0,0.6959127482290285,1.3388787077722226,1.8438372236032774,2.396062781887397,5.079193635290813,2.1196376062494884
10550.0,0.6788102981097436,1.3343330224423167,1.7488306310969373,2.259285909966669,4.80879698053714,1.9729274134819328
10600.0,0.6788102981097436,1.2928196625143515,1.6583108871624013,2.258055544953764,4.80879698053714,1.9068083926699573
10650.0,0.664623475664705,1.131143491988502,1.5606086410999156,2.058570267724779,4.132411262024381,1.7303213663120047
10700.0,0.5745447892195099,0.9957473236097415,1.4739881792880665,1.9536456835181077,4.132411262024381,1.6379073640098165
10750.0,0.4455533775604142,0.9632378162756058,1.447326326739749,1.9184543755023233,3.1366491617406815,1.5502675034015654
10800.0,0.3417707523042147,0.9029622171854702,1.3364455832935325,1.9002891708985234,3.1345132088995196,1.431910441452261
10850.0,0.3417707523042147,0.8988014677465213,1.2928939877466967,1.8723989799221397,2.60409207248561,1.3647353584200421
10900.0,0.3417707523042147,0.8988014677465213,1.2510035041040002,1.7159683012488207,2.60409207248561,1.3319844487460615
10950.0,0.3417707523042147,0.8659867900669382,1.2510035041040002,1.7159683012488207,2.60409207248561,1.296849648256154
11000.0,0.3417707523042147,0.8463806918455955,1.210173124853105,1.696362514179517,2.4929166271085954,1.2430004558984613
11050.0,0.3417707523042147,0.7546626530207304,1.1166929501697034,1.5915166603750273,2.1237638314628318,1.1595979034744537
11100.0,0.3417707523042147,0.7044694122035358,1.0028951920933051,1.443616506326128,2.1237638314628318,1.094193312908343
11150.0,0.28033175154516576,0.7044694122035358,1.0028951920933051,1.3708349906201744,2.1237638314628318,1.071999345372081
11200.0,0.28033175154516576,0.7044694122035358,1.0028951920933051,1.3708349906201744,2.091404839910665,1.0417745029071968
11250.0,0.2801803811565733,0.6983901269186864,0.9222925040495565,1.3251684079889072,2.091404839910665,0.9996685087294391
11300.0,0.2801803811565733,0.5930075324616549,0.8730974550967987,1.2329678556743633,2.091404839910665,0.9633227343680907
11350.0,0.21771642980601727,0.5293335536885548,0.8361852216088946,1.160629873436033,2.091404839910665,0.89760927447368
11400.0,0.21771642980601727,0.5293335536885548,0.8266056497505077,1.0210660802446887,2.091404839910665,0.8812529213447865
11450.0,0.21771642980601727,0.5293335536885548,0.7979001770367844,1.0210660802446887,2.034845034494919,0.8616299277619924
11500.0,0.21771642980601727,0.480428550021804,0.7472036702113896,0.9864788973180315,2.034845034494919,0.8174697970540915
11550.0,0.1918198692424886,0.45329506286210963,0.7153118050095977,0.9864788973180315,2.034845034494919,0.7876127634925731
11600.0,0.1918198692424886,0.4358764096983737,0.6732098808325951,0.9776506833890601,1.8555944542951768,0.7421061313659029
11650.0,0.1918198692424886,0.4183493324395145,0.6732098808325951,0.8437250497925468,1.8555944542951768,0.705923212504356
11700.0,0.1918198692424886,0.4183493324395145,0.649528548850762,0.7984081124997349,1.490083678734019,0.6603689451008311
11750.0,0.1918198692424886,0.40369542494861255,0.6425896343595506,0.7984081124997349,1.2643778909741248,0.6324448792902687
11800.0,0.1918198692424886,0.4006680535705967,0.5458628094307212,0.730640234720664,1.232921332811146,0.5831271543986214
11850.0,0.1918198692424886,0.38162833662365425,0.5189464882480602,0.7218181004056639,1.232921332811146,0.5607173133038889
11900.0,0.1918198692424886,0.3314330249814126,0.45263478662211754,0.708700471041559,1.232921332811146,0.5384536610262532
11950.0,0.1918198692424886,0.3175472270608706,0.438620690170968,0.6781834593059552,1.232921332811146,0.5055986372835765
12000.0,0.1918198692424886,0.3112960731868531,0.438620690170968,0.6781834593059552,1.232921332811146,0.49647271199609766
12050.0,0.13279066906959383,0.3112960731868531,0.42585617406733656,0.6380310048212265,1.232921332811146,0.4789668058481865
12100.0,0.13279066906959383,0.3005379154819121,0.401765221803468,0.6135377934855086,1.2214376031908047,0.45646413600935426
12150.0,0.13279066906959383,0.2791954146409384,0.401765221803468,0.5254111269630574,1.2214376031908047,0.4299193718827779
12200.0,0.13279066906959383,0.2772276396744355,0.401765221803468,0.5114507750816448,1.0091474542667762,0.4144807420121909
12250.0,0.13279066906959383,0.2596381000856292,0.3356545869747474,0.5025397962493799,0.9107071503891812,0.3939627542083618
12300.0,0.13279066906959383,0.23576777890698478,0.3356545869747474,0.49101392825577644,0.9107071503891812,0.38440640930427067
12350.0,0.13279066906959383,0.2313243393454802,0.3088753928912671,0.4306102574329608,0.7094295293489713,0.3507672670324456
12400.0,0.08524520101883036,0.22586157607504187,0.29661438844928856,0.3974091973089211,0.6715272818734433,0.32279741602329826
12450.0,0.08524520101883036,0.18098777640595007,0.26797875892092515,0.3791024675430262,0.6715272818734433,0.3028052958800469
12500.0,0.08524520101883036,0.18098777640595007,0.2502171188530863,0.36568563267473153,0.6715272818734433,0.2924373088125558
12550.0,0.08524520101883036,0.17063122648721224,0.2502171188530863,0.36568563267473153,0.6715272818734433,0.28122030964238093
12600.0,0.08524520101883036,0.17063122648721224,0.23423423903049323,0.3632406736168311,0.6715272818734433,0.2716321991082655
12650.0,0.08524520101883036,0.15611372386968358,0.23063216923735297,0.33920078400446635,0.6715272818734433,0.26283782854192433
12700.0,0.08524520101883036,0.15239745082974204,0.23063216923735297,0.32748929318082476,0.6715272818734433,0.2520894814757194
12750.0,0.08524520101883036,0.15239745082974204,0.2091702578319472,0.2788255613100756,0.6487161866152127,0.2395832921842828
