# evals,trial1,trial2,trial3,trial4,trial5,trial6,trial7,trial8,trial9,trial10,trial11,trial12,trial13,trial14,trial15,trial16,trial17,trial18,trial19,trial20,trial21,trial22,trial23,trial24,trial25,trial26,trial27,trial28,trial29,trial30
50.0,36323.44504171326,38397.54583586649,35434.93480055039,39578.1719477576,39478.087049713205,45856.53221353557,39328.140610509196,38756.677739226834,30932.98511261019,38564.372309074846,37100.99478561085,41314.30793668194,36184.59009695628,37033.58692309232,29997.561757195428,41848.33712986861,37448.29927322522,32439.023202724806,45725.61600060668,34198.832353844635,45420.13316881033,31763.751132570327,46387.25690575696,44110.898280140085,39582.26692954301,35786.9281462016,32381.279151869727,41145.883598378845,41410.21754941103,42971.27908926504
100.0,31776.519927677247,38397.54583586649,35434.93480055039,39578.1719477576,39478.087049713205,32066.16128063634,39328.140610509196,37016.143865939375,30932.98511261019,38564.372309074846,37100.99478561085,41314.30793668194,36184.59009695628,37033.58692309232,29997.561757195428,41848.33712986861,37448.29927322522,31185.494430518687,45725.61600060668,34198.832353844635,45420.13316881033,31763.751132570327,40025.67100184346,44110.898280140085,39582.26692954301,35786.9281462016,32381.279151869727,41145.883598378845,41410.21754941103,42971.27908926504
150.0,31776.519927677247,38397.54583586649,35434.93480055039,39578.1719477576,39478.087049713205,32066.16128063634,39328.140610509196,37016.143865939375,30932.98511261019,38564.372309074846,37100.99478561085,41314.30793668194,36184.59009695628,37033.58692309232,29997.561757195428,41848.33712986861,37448.29927322522,31185.494430518687,27921.42171738635,25757.964126499435,45420.13316881033,31763.751132570327,40025.67100184346,44110.898280140085,36185.82212243683,35786.9281462016,32381.279151869727,41145.883598378845,38285.116185416555,42971.27908926504
200.0,31776.519927677247,38397.54583586649,35434.93480055039,39578.1719477576,39478.087049713205,32066.16128063634,33187.328828594305,37016.143865939375,28222.499777463185,38564.372309074846,37100.99478561085,41314.30793668194,36184.59009695628,37033.58692309232,29997.561757195428,41848.33712986861,37448.29927322522,31185.494430518687,27921.42171738635,25757.964126499435,29685.595357452552,31763.751132570327,40025.67100184346,44110.898280140085,30921.68446018862,35786.9281462016,32381.279151869727,41145.883598378845,29341.505336219645,42971.27908926504
250.0,31776.519927677247,38397.54583586649,35434.93480055039,39578.1719477576,39478.087049713205,29372.51702410447,33187.328828594305,36530.5651881385,28222.499777463185,38564.372309074846,37100.99478561085,39511.58702139513,36184.59009695628,36466.29296800574,29997.561757195428,41848.33712986861,37448.29927322522,31185.494430518687,24738.49883463824,25757.964126499435,29685.595357452552,31763.751132570327,40025.67100184346,40051.07179728416,26543.685728287393,35786.9281462016,32381.279151869727,41145.883598378845,29341.505336219645,39952.25158406995
300.0,31776.519927677247,31551.890648169614,35434.93480055039,39578.1719477576,34194.325988360666,29372.51702410447,25424.32275932893,33433.4627406292,28222.499777463185,37143.65146392698,37100.99478561085,29381.325632617,36184.59009695628,29073.770672623876,29997.561757195428,41848.33712986861,37448.29927322522,31185.494430518687,24738.49883463824,25757.964126499435,29685.595357452552,31763.751132570327,40025.67100184346,40051.07179728416,26543.685728287393,31972.668127941342,32381.279151869727,41145.883598378845,29341.505336219645,35340.75052259324
350.0,31776.519927677247,31551.890648169614,26715.69690616532,33641.11391577294,33859.072482708005,29372.51702410447,25424.32275932893,33433.4627406292,28222.499777463185,37143.65146392698,37100.99478561085,22537.641389927554,36184.59009695628,29073.770672623876,29997.561757195428,41848.33712986861,34041.4399364592,23211.741368405616,24738.49883463824,25757.964126499435,29685.595357452552,31763.751132570327,40025.67100184346,40051.07179728416,26543.685728287393,31972.668127941342,32381.279151869727,30386.160721255117,22987.41630646992,35340.75052259324
400.0,31776.519927677247,31551.890648169614,26715.69690616532,33641.11391577294,33859.072482708005,29372.51702410447,25424.32275932893,33433.4627406292,28222.499777463185,37143.65146392698,33264.07405872488,21345.959238970638,36184.59009695628,29073.770672623876,27672.329086403966,22512.394481725714,31905.88580673412,23211.741368405616,24738.49883463824,25757.964126499435,29685.595357452552,31763.751132570327,40025.67100184346,40051.07179728416,26543.685728287393,24500.988588554,32381.279151869727,30386.160721255117,22987.41630646992,35340.75052259324
450.0,27982.18343282366,31551.890648169614,26715.69690616532,33641.11391577294,33859.072482708005,29372.51702410447,25424.32275932893,33433.4627406292,28085.158141649947,26872.620288847596,33264.07405872488,21345.959238970638,36184.59009695628,24246.327344531674,27672.329086403966,22512.394481725714,31905.88580673412,23211.741368405616,15055.775203207937,24212.902819547417,22992.234167765317,25089.080464418726,29446.29137947144,38222.92602140665,26543.685728287393,24500.988588554,32381.279151869727,30386.160721255117,22987.41630646992,35340.75052259324
500.0,27982.18343282366,31551.890648169614,26715.69690616532,31707.71757209838,26975.588985739396,29372.51702410447,25424.32275932893,33433.4627406292,28085.158141649947,26872.620288847596,31611.620444806602,21345.959238970638,36184.59009695628,24246.327344531674,27672.329086403966,22512.394481725714,31905.88580673412,23211.741368405616,15055.775203207937,24212.902819547417,22992.234167765317,25089.080464418726,29446.29137947144,29801.3868135559,26543.685728287393,24500.988588554,32381.279151869727,30386.160721255117,22987.41630646992,35340.75052259324
550.0,17064.49586750765,31551.890648169614,26715.69690616532,22156.1927946164,17850.818583945074,25767.98905860582,25424.32275932893,31317.547191484835,28085.158141649947,26872.620288847596,31611.620444806602,21345.959238970638,36184.59009695628,23760.63547533624,26378.901432026112,21523.49208552352,23355.318075184645,23211.741368405616,14332.088429895506,23921.907064376635,22992.234167765317,25089.080464418726,29446.29137947144,29801.3868135559,26543.685728287393,24500.988588554,32381.279151869727,30386.160721255117,22987.41630646992,35340.75052259324
600.0,17064.49586750765,31551.890648169614,26715.69690616532,22156.1927946164,17850.818583945074,25767.98905860582,25424.32275932893,31317.547191484835,28085.158141649947,26872.620288847596,30637.442913400104,21345.959238970638,33130.41595591546,22956.57095051373,25621.04230023654,21523.49208552352,23355.318075184645,23211.741368405616,14332.088429895506,23921.907064376635,22992.234167765317,25047.06291357741,29446.29137947144,29681.72696115557,22362.387001774045,20766.975585194585,27269.672188311644,30386.160721255117,22987.41630646992,33660.42499053297
650.0,17064.49586750765,21938.02159028963,26715.69690616532,22156.1927946164,17850.818583945074,25767.98905860582,25424.32275932893,31317.547191484835,28085.158141649947,26872.620288847596,30056.853670346958,21345.959238970638,33130.41595591546,19239.310767142568,25478.644483320324,21523.49208552352,17344.717628500817,23211.741368405616,14332.088429895506,15521.703086587968,22992.234167765317,25047.06291357741,29446.29137947144,29681.72696115557,22362.387001774045,20766.975585194585,27269.672188311644,30386.160721255117,21883.786220157042,23375.867002888408
700.0,17064.49586750765,21938.02159028963,26715.69690616532,22156.1927946164,17850.818583945074,22391.942964355123,20265.970500797655,20495.44392748864,26788.9974192122,17744.99292899934,30056.853670346958,20073.30283623745,16193.405882895964,15637.782251893466,25478.644483320324,21523.49208552352,17344.717628500817,23211.741368405616,14332.088429895506,15521.703086587968,16437.72804929543,16843.589258780106,17036.644761089454,20637.97574787889,22362.387001774045,20766.975585194585,27269.672188311644,30009.066678667,16071.422673066634,23375.867002888408
750.0,17064.49586750765,21938.02159028963,14755.704452293925,22156.1927946164,15155.950950621376,22391.942964355123,20265.970500797655,20495.44392748864,23437.09061641112,17744.99292899934,28360.567122872617,20073.30283623745,16193.405882895964,15637.782251893466,25478.644483320324,18933.32627898005,17344.717628500817,14797.458475643525,14332.088429895506,15521.703086587968,16437.72804929543,16843.589258780106,17036.644761089454,20637.97574787889,22362.387001774045,19060.064348501048,18270.89445341532,24640.70126418565,16071.422673066634,23375.867002888408
800.0,17064.49586750765,18274.246512888563,14755.704452293925,22156.1927946164,15155.950950621376,22203.98695915914,20265.970500797655,20495.44392748864,23437.09061641112,17744.99292899934,24293.44621514467,20073.30283623745,16193.405882895964,15637.782251893466,21027.743180068956,18933.32627898005,13373.892866926968,14797.458475643525,14332.088429895506,15521.703086587968,16437.72804929543,16843.589258780106,17036.644761089454,20637.97574787889,18338.87682649642,19060.064348501048,18270.89445341532,24083.791056198468,16071.422673066634,23375.867002888408
850.0,17064.49586750765,18274.246512888563,14755.704452293925,22156.1927946164,15155.950950621376,14380.225740900569,20065.39085348692,20495.44392748864,19251.20123540552,17744.99292899934,21456.18655631414,20073.30283623745,16193.405882895964,15115.274402331906,12013.556617279677,18933.32627898005,13373.892866926968,14797.458475643525,14332.088429895506,15521.703086587968,16437.72804929543,16758.330183053014,17036.644761089454,20637.97574787889,18338.87682649642,19060.064348501048,18270.89445341532,23471.349744169995,14610.959572930049,23375.867002888408
900.0,17064.49586750765,18274.246512888563,14755.704452293925,16611.60943516553,15155.950950621376,13942.893732364966,20065.39085348692,20495.44392748864,19251.20123540552,17744.99292899934,21456.18655631414,20073.30283623745,16193.405882895964,15115.274402331906,11459.616526972402,18933.32627898005,13373.892866926968,14797.458475643525,14332.088429895506,15521.703086587968,16437.72804929543,16758.330183053014,17036.644761089454,20637.97574787889,18338.87682649642,19060.064348501048,18270.89445341532,23471.349744169995,14610.959572930049,23375.867002888408
950.0,16909.657540437747,18274.246512888563,14755.704452293925,16611.60943516553,14869.864768866393,13942.893732364966,20065.39085348692,20495.44392748864,19251.20123540552,17744.99292899934,21456.18655631414,20073.30283623745,16193.405882895964,14451.62897163479,11459.616526972402,18933.32627898005,13373.892866926968,12957.655320745478,14332.088429895506,15521.703086587968,16437.72804929543,14595.177894943361,17036.644761089454,20637.97574787889,18338.87682649642,15579.45796967656,18270.89445341532,22516.244200267538,14610.959572930049,21932.14335500387
1000.0,13609.394207718824,16203.946908954136,14755.704452293925,16611.60943516553,12818.98498780274,13942.893732364966,16278.868379172527,20495.44392748864,19124.237103624506,14229.76536107592,20191.95946624658,19352.6568555592,16193.405882895964,14451.62897163479,11459.616526972402,18933.32627898005,13373.892866926968,12957.655320745478,14332.088429895506,12703.543853353858,16437.72804929543,14595.177894943361,12384.16282245837,20637.97574787889,18338.87682649642,14654.554042773296,18270.89445341532,21183.5814087946,14610.959572930049,18167.178444193734
1050.0,12650.00657368845,16203.946908954136,14755.704452293925,16611.60943516553,12818.98498780274,13038.312710283248,16278.868379172527,20495.44392748864,19000.20704546778,14229.76536107592,20191.95946624658,19160.620586805482,16193.405882895964,14451.62897163479,9633.692989803436,13946.178325531977,13373.892866926968,12957.655320745478,11677.601598669564,12703.543853353858,16437.72804929543,14595.177894943361,12384.16282245837,20637.97574787889,18338.87682649642,12871.697767223137,17055.761034972464,17497.748193981803,14610.959572930049,18167.178444193734
1100.0,12650.00657368845,16203.946908954136,14755.704452293925,16611.60943516553,12818.98498780274,10415.811365415202,16278.868379172527,20495.44392748864,17296.03494859569,12455.308436531821,20191.95946624658,15731.3099323172,16193.405882895964,14172.252341882659,9633.692989803436,13946.178325531977,13373.892866926968,12957.655320745478,11677.601598669564,12703.543853353858,16437.72804929543,14595.177894943361,11248.538412087632,16716.56380544694,18338.87682649642,12871.697767223137,17055.761034972464,17497.748193981803,9654.30893906232,18167.178444193734
1150.0,12650.00657368845,11777.63196471105,10761.464913415613,16611.60943516553,12818.98498780274,10415.811365415202,16278.868379172527,20495.44392748864,17296.03494859569,12455.308436531821,20191.95946624658,15731.3099323172,16193.405882895964,12894.54104045035,9633.692989803436,13946.178325531977,13373.892866926968,12957.655320745478,10498.553397098836,12637.04561604108,16437.72804929543,12752.302985830327,11248.538412087632,15230.451117718125,16230.372190885466,12871.697767223137,17055.761034972464,17497.748193981803,9654.30893906232,18167.178444193734
1200.0,12650.00657368845,11777.63196471105,10761.464913415613,16611.60943516553,11197.061606706784,10415.811365415202,10881.909887413134,20495.44392748864,16591.396158012605,12455.308436531821,16830.281986936996,12063.894766674324,12245.97614507615,11956.267703290952,9633.692989803436,13946.178325531977,13373.892866926968,12957.655320745478,10498.553397098836,12637.04561604108,16437.72804929543,10302.953446534248,11248.538412087632,12282.253383525682,8932.415834488927,12754.366970016843,17055.761034972464,16854.445053648804,9654.30893906232,18167.178444193734
1250.0,12650.00657368845,11777.63196471105,10761.464913415613,16611.60943516553,11197.061606706784,10415.811365415202,9657.514368930342,15354.489470787046,14942.21848943192,12455.308436531821,16830.281986936996,11170.518641805149,12245.97614507615,11956.267703290952,9633.692989803436,11466.075371750872,13373.892866926968,8526.029723522537,10498.553397098836,12637.04561604108,12138.785992563735,10302.953446534248,11248.538412087632,12282.253383525682,8932.415834488927,11211.767623677088,17055.761034972464,16854.445053648804,9572.575018104606,18167.178444193734
1300.0,12374.903552123627,11777.63196471105,10761.464913415613,16412.302555564343,11197.061606706784,10056.073258412336,9657.514368930342,15354.489470787046,14942.21848943192,12455.308436531821,16830.281986936996,11170.518641805149,11179.529621993232,11956.267703290952,9633.692989803436,11466.075371750872,13373.892866926968,8526.029723522537,10498.553397098836,9933.943967269932,12138.785992563735,9256.258042847692,11248.538412087632,12282.253383525682,8932.415834488927,11211.767623677088,17055.761034972464,15532.177466199948,8957.822745054958,14542.42809302254
