# evals,fx,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
5.000000000000000000e+01,1.273008501227245759e+01,2.181923488210448170e+01,6.012494165434782190e+01,-3.401915165679247366e+01,2.596383834227755472e+01,2.509404807764768464e+01,1.063490032244554584e+01,-3.800608988202085925e+00,2.688287674954688100e+01,1.279676059328707538e+00,-5.795217557605995751e+01,3.062385484683002801e+01,-3.518680179382197082e+01,8.518035482831385252e+01,-7.078491641266410284e+01,5.323672997010459085e+01,6.479624947907274191e+01,7.282552695495277817e+01,3.828272167422289840e+01,-6.949525138063199847e+01,-5.553607633857959769e+01
1.000000000000000000e+02,1.025635917161323007e+01,2.181923488210448170e+01,6.012494165434782190e+01,-5.865673414252637485e+01,2.161464201291571641e+01,5.244153292897699714e+01,6.756120987185546767e+00,-3.800608988202085925e+00,2.688287674954688100e+01,-1.495256277174521031e+01,-3.763097657255592310e+01,3.062385484683002801e+01,-2.908491105113378694e+01,7.041742546492784527e+01,-3.489891336135607958e+01,5.323672997010459085e+01,3.611834391323553461e+01,6.191972346554856443e+01,2.666893716462972463e+00,-6.949525138063199847e+01,-5.553607633857959769e+01
1.500000000000000000e+02,8.117552756917024936e+00,-3.119101253895608394e+01,-6.092726491357390728e+01,4.781136779329507647e+01,-5.572930879317581798e+00,6.467327524163394514e+00,-4.013101500900559415e+01,-1.861265613365369020e+01,4.405077764846602406e+01,-3.601499105736213124e+01,3.541884841223678393e+01,4.073813356811109543e+01,-6.766029403293822497e+01,8.341552848701148548e+00,8.795758429759139574e-01,-5.777508119446246582e+01,-2.502652375331189205e+01,1.230663038563253764e+00,5.920408634069347897e+01,3.295166286063241046e+01,-1.072168561422893163e+01
2.000000000000000000e+02,6.592215840662273507e+00,3.628108214545849819e+01,-2.545767803806543839e+01,3.013556291138265308e+01,-2.401985413181541062e+01,-6.017288627747493734e+01,-4.269767974773718322e+01,-1.871137443965406888e+01,-1.563063280117093257e+01,-4.246318346942548061e+01,1.596582231935198415e+01,4.569663456477420738e+01,5.956386930420961789e+00,-1.821802776586761752e+01,-1.204989377172721987e+01,7.913260431149136309e+01,-4.050769191293629490e+01,-6.093577021279905637e-02,-7.543563998809174720e+00,1.610014593098153313e+01,-1.815050474136043590e+00
2.500000000000000000e+02,6.592215840662273507e+00,3.628108214545849819e+01,-2.545767803806543839e+01,3.013556291138265308e+01,-2.401985413181541062e+01,-6.017288627747493734e+01,-4.269767974773718322e+01,-1.871137443965406888e+01,-1.563063280117093257e+01,-4.246318346942548061e+01,1.596582231935198415e+01,4.569663456477420738e+01,5.956386930420961789e+00,-1.821802776586761752e+01,-1.204989377172721987e+01,7.913260431149136309e+01,-4.050769191293629490e+01,-6.093577021279905637e-02,-7.543563998809174720e+00,1.610014593098153313e+01,-1.815050474136043590e+00
3.000000000000000000e+02,5.688789921281183659e+00,3.372476748955222092e-02,-1.333295589022434058e+00,2.445959593760100859e+01,-1.666267188060077942e+01,1.085979837265237791e+01,5.047937406039172714e+01,-4.444571218575994465e+01,2.164934181169738636e+01,-5.988551639263209125e+01,3.827986142734542341e+01,3.302222022291516623e-01,2.858972489630239622e+01,-3.497081328980973680e+00,-3.340307347497767410e+01,9.338706862153408395e+00,-4.471081222702981961e+01,1.782393256367809187e+01,6.761797450589944525e+00,1.072742832567413984e+01,5.661613810544588432e+01
3.500000000000000000e+02,5.688789921281183659e+00,3.372476748955222092e-02,-1.333295589022434058e+00,2.445959593760100859e+01,-1.666267188060077942e+01,1.085979837265237791e+01,5.047937406039172714e+01,-4.444571218575994465e+01,2.164934181169738636e+01,-5.988551639263209125e+01,3.827986142734542341e+01,3.302222022291516623e-01,2.858972489630239622e+01,-3.497081328980973680e+00,-3.340307347497767410e+01,9.338706862153408395e+00,-4.471081222702981961e+01,1.782393256367809187e+01,6.761797450589944525e+00,1.072742832567413984e+01,5.661613810544588432e+01
4.000000000000000000e+02,4.816821271225651735e+00,-3.189737725845105132e+01,-1.815030245874948278e+01,-3.723391822773628235e+01,2.904765214879386548e+01,-4.627834592470300379e+00,1.777234715767194473e+01,-3.572624263180624382e+01,6.569046415682414874e+00,4.646173864386899766e+01,9.337186359323226270e+00,5.432225741731119828e-02,-6.263127067655659630e+00,-3.009637595842945146e+01,1.100699177026579179e+01,-1.422283832911540813e+01,3.337624204622917290e+01,-2.809865918878643853e+01,-6.687388777432738607e+01,8.207590287016305552e+00,-8.756816823058279908e+00
4.500000000000000000e+02,4.816821271225651735e+00,-3.189737725845105132e+01,-1.815030245874948278e+01,-3.723391822773628235e+01,2.904765214879386548e+01,-4.627834592470300379e+00,1.777234715767194473e+01,-3.572624263180624382e+01,6.569046415682414874e+00,4.646173864386899766e+01,9.337186359323226270e+00,5.432225741731119828e-02,-6.263127067655659630e+00,-3.009637595842945146e+01,1.100699177026579179e+01,-1.422283832911540813e+01,3.337624204622917290e+01,-2.809865918878643853e+01,-6.687388777432738607e+01,8.207590287016305552e+00,-8.756816823058279908e+00
5.000000000000000000e+02,4.816821271225651735e+00,-3.189737725845105132e+01,-1.815030245874948278e+01,-3.723391822773628235e+01,2.904765214879386548e+01,-4.627834592470300379e+00,1.777234715767194473e+01,-3.572624263180624382e+01,6.569046415682414874e+00,4.646173864386899766e+01,9.337186359323226270e+00,5.432225741731119828e-02,-6.263127067655659630e+00,-3.009637595842945146e+01,1.100699177026579179e+01,-1.422283832911540813e+01,3.337624204622917290e+01,-2.809865918878643853e+01,-6.687388777432738607e+01,8.207590287016305552e+00,-8.756816823058279908e+00
5.500000000000000000e+02,2.951443562231998552e+00,6.468158008656132552e+00,-2.675256098818025308e+01,-2.558251777998442478e+01,-1.666267188060077942e+01,-4.041124202607864646e+00,-1.001726835647395220e+01,2.749886349141558384e+00,7.049944080053163198e+00,-4.959312214616055314e+00,-9.495530314728643617e+00,-1.611418447744742011e+01,-1.516039894318683423e+01,-3.497081328980973680e+00,-3.362890973285694685e+01,2.577047043065493881e+01,-4.471081222702981961e+01,5.255360832832574047e+00,-9.740404732085593764e+00,-2.237075998560038670e+01,3.014419585257552825e+01
6.000000000000000000e+02,2.951443562231998552e+00,6.468158008656132552e+00,-2.675256098818025308e+01,-2.558251777998442478e+01,-1.666267188060077942e+01,-4.041124202607864646e+00,-1.001726835647395220e+01,2.749886349141558384e+00,7.049944080053163198e+00,-4.959312214616055314e+00,-9.495530314728643617e+00,-1.611418447744742011e+01,-1.516039894318683423e+01,-3.497081328980973680e+00,-3.362890973285694685e+01,2.577047043065493881e+01,-4.471081222702981961e+01,5.255360832832574047e+00,-9.740404732085593764e+00,-2.237075998560038670e+01,3.014419585257552825e+01
6.500000000000000000e+02,2.951443562231998552e+00,6.468158008656132552e+00,-2.675256098818025308e+01,-2.558251777998442478e+01,-1.666267188060077942e+01,-4.041124202607864646e+00,-1.001726835647395220e+01,2.749886349141558384e+00,7.049944080053163198e+00,-4.959312214616055314e+00,-9.495530314728643617e+00,-1.611418447744742011e+01,-1.516039894318683423e+01,-3.497081328980973680e+00,-3.362890973285694685e+01,2.577047043065493881e+01,-4.471081222702981961e+01,5.255360832832574047e+00,-9.740404732085593764e+00,-2.237075998560038670e+01,3.014419585257552825e+01
7.000000000000000000e+02,2.951443562231998552e+00,6.468158008656132552e+00,-2.675256098818025308e+01,-2.558251777998442478e+01,-1.666267188060077942e+01,-4.041124202607864646e+00,-1.001726835647395220e+01,2.749886349141558384e+00,7.049944080053163198e+00,-4.959312214616055314e+00,-9.495530314728643617e+00,-1.611418447744742011e+01,-1.516039894318683423e+01,-3.497081328980973680e+00,-3.362890973285694685e+01,2.577047043065493881e+01,-4.471081222702981961e+01,5.255360832832574047e+00,-9.740404732085593764e+00,-2.237075998560038670e+01,3.014419585257552825e+01
7.500000000000000000e+02,2.568185456895589525e+00,1.403789493377701447e+01,-4.117558839617893085e+01,2.290157123354168789e+01,-1.013004409455404797e+01,-1.253173675509239438e+01,-5.521901169540761600e-01,1.345020672942240303e+01,4.231261429950254893e+01,1.916358364963931393e+01,-1.730228658986980861e+00,2.796686304236873610e+01,-1.330651497513951398e+00,-8.187343383376425976e+00,-1.379709857478371937e+00,1.814198938214587997e+00,1.335589552096013932e+00,-7.486830884787135432e+00,-1.132982662502050886e+01,-1.314579182946427593e+01,6.246938078603829325e+00
8.000000000000000000e+02,2.568185456895589525e+00,1.403789493377701447e+01,-4.117558839617893085e+01,2.290157123354168789e+01,-1.013004409455404797e+01,-1.253173675509239438e+01,-5.521901169540761600e-01,1.345020672942240303e+01,4.231261429950254893e+01,1.916358364963931393e+01,-1.730228658986980861e+00,2.796686304236873610e+01,-1.330651497513951398e+00,-8.187343383376425976e+00,-1.379709857478371937e+00,1.814198938214587997e+00,1.335589552096013932e+00,-7.486830884787135432e+00,-1.132982662502050886e+01,-1.314579182946427593e+01,6.246938078603829325e+00
8.500000000000000000e+02,2.568185456895589525e+00,1.403789493377701447e+01,-4.117558839617893085e+01,2.290157123354168789e+01,-1.013004409455404797e+01,-1.253173675509239438e+01,-5.521901169540761600e-01,1.345020672942240303e+01,4.231261429950254893e+01,1.916358364963931393e+01,-1.730228658986980861e+00,2.796686304236873610e+01,-1.330651497513951398e+00,-8.187343383376425976e+00,-1.379709857478371937e+00,1.814198938214587997e+00,1.335589552096013932e+00,-7.486830884787135432e+00,-1.132982662502050886e+01,-1.314579182946427593e+01,6.246938078603829325e+00
9.000000000000000000e+02,2.367599365547914392e+00,-2.159169839641715782e+01,2.105444689379252665e+00,-2.091789652650270170e+00,1.241024952313641805e+01,-4.533099576947257958e+01,6.336672884470397449e+00,2.797085182581756424e+00,1.738300221351159536e+01,-3.430725730143752372e+00,-1.475206764390745739e+01,9.257772064855778638e+00,-9.342097524957628352e+00,-1.553432888850972970e+00,-1.008680875293986290e+01,3.128671929805162222e+01,-2.030669659792839354e+01,5.662314145442989499e+00,-1.453216337513658196e+01,3.958577104361316046e-01,-1.718059385852756549e+01
9.500000000000000000e+02,2.355610784187103679e+00,-2.159169839641715782e+01,-2.174850681400891261e+01,-2.091789652650270170e+00,5.928158249019348069e+00,-4.533099576947257958e+01,-2.369939706096654053e+00,2.797085182581756424e+00,1.738300221351159536e+01,-3.430725730143752372e+00,-2.217490023782638886e+01,9.257772064855778638e+00,-6.679028962933720948e+00,-9.479125066154594492e+00,-1.008680875293986290e+01,3.128671929805162222e+01,4.088804730626698358e+00,5.662314145442989499e+00,-1.453216337513658196e+01,4.125667333333753461e-01,-2.957555059303117684e+00
1.000000000000000000e+03,1.616837991991046053e+00,-2.584748343240519119e+01,-1.723369432708390159e+00,-2.025352891469143657e+00,-2.814686018771851650e+00,-1.300395251348586179e+01,3.300136368253294705e-01,6.399331712849773979e-01,1.762201427878409632e+01,5.023504842343087695e+00,-1.477838177494364480e+01,-9.720148821072619683e+00,2.271725519013885730e+01,7.789364234697872647e+00,1.008980883649046234e+01,1.350816002197591903e+00,7.192159032915549588e+00,1.274517823324972099e+01,-7.983391971083434235e+00,-2.429000942417362197e+00,-1.348536720791428056e+00
1.050000000000000000e+03,1.616837991991046053e+00,-2.584748343240519119e+01,-1.723369432708390159e+00,-2.025352891469143657e+00,-2.814686018771851650e+00,-1.300395251348586179e+01,3.300136368253294705e-01,6.399331712849773979e-01,1.762201427878409632e+01,5.023504842343087695e+00,-1.477838177494364480e+01,-9.720148821072619683e+00,2.271725519013885730e+01,7.789364234697872647e+00,1.008980883649046234e+01,1.350816002197591903e+00,7.192159032915549588e+00,1.274517823324972099e+01,-7.983391971083434235e+00,-2.429000942417362197e+00,-1.348536720791428056e+00
1.100000000000000000e+03,1.498611181100041545e+00,1.984894519972950633e+00,-6.246346587622719326e+00,8.704145715993234944e+00,-4.334274874301168090e+00,1.242432974147249425e+01,8.494498752891384896e+00,-1.095677551163821306e+01,6.718998488732196961e+00,1.813685662110543362e+01,3.430986453950746196e+00,4.067815574530300182e-01,-3.448472182707688738e+00,-2.636613625862917587e+00,-3.043893702562885828e+00,8.282036118923947754e+00,5.087567362987547526e+00,1.144065249295050535e+01,-2.799709843776057028e+01,-9.227833272867929537e+00,-1.296798019041548233e+00
1.150000000000000000e+03,1.498611181100041545e+00,1.984894519972950633e+00,-6.246346587622719326e+00,8.704145715993234944e+00,-4.334274874301168090e+00,1.242432974147249425e+01,8.494498752891384896e+00,-1.095677551163821306e+01,6.718998488732196961e+00,1.813685662110543362e+01,3.430986453950746196e+00,4.067815574530300182e-01,-3.448472182707688738e+00,-2.636613625862917587e+00,-3.043893702562885828e+00,8.282036118923947754e+00,5.087567362987547526e+00,1.144065249295050535e+01,-2.799709843776057028e+01,-9.227833272867929537e+00,-1.296798019041548233e+00
1.200000000000000000e+03,1.498611181100041545e+00,1.984894519972950633e+00,-6.246346587622719326e+00,8.704145715993234944e+00,-4.334274874301168090e+00,1.242432974147249425e+01,8.494498752891384896e+00,-1.095677551163821306e+01,6.718998488732196961e+00,1.813685662110543362e+01,3.430986453950746196e+00,4.067815574530300182e-01,-3.448472182707688738e+00,-2.636613625862917587e+00,-3.043893702562885828e+00,8.282036118923947754e+00,5.087567362987547526e+00,1.144065249295050535e+01,-2.799709843776057028e+01,-9.227833272867929537e+00,-1.296798019041548233e+00
1.250000000000000000e+03,1.498611181100041545e+00,1.984894519972950633e+00,-6.246346587622719326e+00,8.704145715993234944e+00,-4.334274874301168090e+00,1.242432974147249425e+01,8.494498752891384896e+00,-1.095677551163821306e+01,6.718998488732196961e+00,1.813685662110543362e+01,3.430986453950746196e+00,4.067815574530300182e-01,-3.448472182707688738e+00,-2.636613625862917587e+00,-3.043893702562885828e+00,8.282036118923947754e+00,5.087567362987547526e+00,1.144065249295050535e+01,-2.799709843776057028e+01,-9.227833272867929537e+00,-1.296798019041548233e+00
1.300000000000000000e+03,1.498611181100041545e+00,1.984894519972950633e+00,-6.246346587622719326e+00,8.704145715993234944e+00,-4.334274874301168090e+00,1.242432974147249425e+01,8.494498752891384896e+00,-1.095677551163821306e+01,6.718998488732196961e+00,1.813685662110543362e+01,3.430986453950746196e+00,4.067815574530300182e-01,-3.448472182707688738e+00,-2.636613625862917587e+00,-3.043893702562885828e+00,8.282036118923947754e+00,5.087567362987547526e+00,1.144065249295050535e+01,-2.799709843776057028e+01,-9.227833272867929537e+00,-1.296798019041548233e+00
1.350000000000000000e+03,1.457846261873498861e+00,1.658440018059426091e+00,-1.509891008447671723e+01,-8.305329696591572386e+00,-1.162127302349743196e+01,-1.639939571643205252e+00,-1.154732789982184293e+01,-1.019214384665318107e+01,9.932561736043329148e+00,1.416667404407450093e+00,1.206092129822527426e+01,4.891524322082603682e+00,-1.530295354445041944e+01,-9.690597988750740299e+00,3.616879330998095554e+00,-1.878709140641863229e+00,-1.696378662130033632e-01,-8.124822877476498562e+00,7.764761350799163964e+00,-1.406391973168201837e+01,1.475917276819400392e+01
1.400000000000000000e+03,1.457846261873498861e+00,1.658440018059426091e+00,-1.509891008447671723e+01,-8.305329696591572386e+00,-1.162127302349743196e+01,-1.639939571643205252e+00,-1.154732789982184293e+01,-1.019214384665318107e+01,9.932561736043329148e+00,1.416667404407450093e+00,1.206092129822527426e+01,4.891524322082603682e+00,-1.530295354445041944e+01,-9.690597988750740299e+00,3.616879330998095554e+00,-1.878709140641863229e+00,-1.696378662130033632e-01,-8.124822877476498562e+00,7.764761350799163964e+00,-1.406391973168201837e+01,1.475917276819400392e+01
1.450000000000000000e+03,1.431293596019975300e+00,1.984894519972950633e+00,-6.246346587622719326e+00,4.053735229608852464e+00,-1.775049816229257615e+01,1.242432974147249425e+01,8.494498752891384896e+00,-1.095677551163821306e+01,-3.658027381951164614e+00,1.813685662110543362e+01,-5.647790179554670331e-01,-1.990693499019089430e+00,-3.448472182707688738e+00,-1.483702176960223262e+01,-3.363191631087323330e+00,8.282036118923947754e+00,5.087567362987547526e+00,1.144065249295050535e+01,-1.361912741823218376e+01,-1.008385586018585300e+00,-1.705030926917464384e+00
1.500000000000000000e+03,1.395540870242016229e+00,1.830424637270231081e+00,-9.730857505567925614e+00,-7.852803956626848603e+00,-4.270609065922204017e+00,-6.531518382259651645e+00,-2.175603695012324934e+01,-1.401120336612763495e+01,9.932561736043329148e+00,-9.506638971668994742e-01,9.818300376314232025e+00,-1.344144308834918000e+01,-9.712195562553061379e+00,-1.093468510028673402e+00,6.541196514370967385e+00,8.360524006368498462e+00,-1.696378662130033632e-01,-8.124822877476498562e+00,1.633800364385368464e+00,-6.193238720074252690e+00,-3.292414799577869644e-01
