# evals,min,q25,med,q75,max,ave
50.0,8.499412723565577,9.97155689121966,10.665161565693996,11.346612508855317,12.596815972884349,10.64087548832621
100.0,8.499412723565577,9.97155689121966,10.665161565693996,11.346612508855317,12.596815972884349,10.610720015330077
150.0,8.499412723565577,9.97155689121966,10.620248064099538,11.346612508855317,12.596815972884349,10.585199146955176
200.0,8.196844093154663,9.88072253860603,10.501592480444387,11.318255822015992,12.596815972884349,10.45392027046379
250.0,8.196844093154663,9.88072253860603,10.501592480444387,11.318255822015992,12.596815972884349,10.440383310172999
300.0,8.196844093154663,9.88072253860603,10.501592480444387,11.318255822015992,12.596815972884349,10.440383310172999
350.0,8.196844093154663,9.88072253860603,10.411968186480284,11.24895134330053,12.596815972884349,10.391081649619146
400.0,7.756374370175599,9.626963624655964,10.304218965495423,11.091346537099373,12.596815972884349,10.270707749806117
450.0,7.756374370175599,9.626963624655964,10.304218965495423,11.091346537099373,12.596815972884349,10.264098191787715
500.0,7.756374370175599,9.240909008310684,10.266822731137397,10.889430316348394,12.596815972884349,10.161107387896354
550.0,7.756374370175599,9.223158777303684,10.152270918599061,10.680595053171555,12.596815972884349,10.078850674255058
600.0,7.756374370175599,9.223158777303684,10.011425287144707,10.677187526272226,12.596815972884349,10.045426747196931
650.0,7.756374370175599,9.223158777303684,10.011425287144707,10.677187526272226,12.596815972884349,10.045426747196931
700.0,7.756374370175599,9.223158777303684,10.011425287144707,10.612023016683988,12.596815972884349,10.03994506873936
750.0,7.756374370175599,9.223158777303684,9.96004162807209,10.512494451905397,11.35856964143795,9.90302201112129
800.0,7.756374370175599,9.212526434176699,9.868002743270502,10.440063606207417,11.35856964143795,9.825631251581727
850.0,7.756374370175599,9.116829691555154,9.821429043447491,10.31870408278518,11.35856964143795,9.743250097688652
900.0,7.756374370175599,9.063061903684147,9.683119453599144,10.271035731026654,11.35856964143795,9.647950764787334
950.0,7.756374370175599,9.022851382476182,9.56591016007907,10.205333824978972,11.35856964143795,9.559191677783732
1000.0,6.49645653936603,9.022851382476182,9.560116129117889,10.205333824978972,11.328852235624163,9.482759393961746
1050.0,6.49645653936603,8.746654944419305,9.40343988854689,10.028785196491974,11.328852235624163,9.335614507789552
1100.0,6.49645653936603,8.515504149650166,8.996623096484855,9.579215805293039,11.138841709409725,8.977840931229055
1150.0,6.49645653936603,8.304050951323974,8.90845595734272,9.565320443984579,11.138841709409725,8.867979446431569
1200.0,6.49645653936603,8.304050951323974,8.90845595734272,9.53195726837751,11.138841709409725,8.809171871602453
1250.0,6.49645653936603,8.068235706198656,8.805720904131952,9.384342532375697,11.138841709409725,8.667382595669183
1300.0,6.49645653936603,7.608262555956966,8.702466167525314,9.092437714688163,11.138841709409725,8.51423106394529
1350.0,6.20147813795395,7.605855129882427,8.702466167525314,9.092437714688163,11.138841709409725,8.495120495233488
1400.0,6.20147813795395,7.605855129882427,8.558271121238011,9.062577054999466,11.138841709409725,8.425164135562982
1450.0,5.756589338386841,7.469227675921468,8.558271121238011,9.062577054999466,11.138841709409725,8.345271039913259
1500.0,5.756589338386841,7.240483478667615,8.535341374037923,9.062577054999466,11.138841709409725,8.251397037522317
1550.0,5.756589338386841,6.934664307586893,8.139391949774405,8.83457126596272,11.138841709409725,7.974622216008786
1600.0,5.756589338386841,6.934664307586893,8.058589817990816,8.83457126596272,11.138841709409725,7.969235407223214
1650.0,5.756589338386841,6.934664307586893,7.835964704913426,8.82979399383914,11.138841709409725,7.933473727318135
1700.0,5.756589338386841,6.934664307586893,7.770212400149719,8.722570384092256,11.138841709409725,7.878444512905356
1750.0,5.756589338386841,6.934664307586893,7.770212400149719,8.680320435685015,11.001455603829958,7.80774478996638
1800.0,5.756589338386841,6.934664307586893,7.770212400149719,8.680320435685015,11.001455603829958,7.78741082756728
1850.0,5.756589338386841,6.934664307586893,7.770212400149719,8.680320435685015,11.001455603829958,7.7594259936718695
1900.0,5.756589338386841,6.934664307586893,7.652818308547432,8.522579729327026,10.60342271658189,7.650674612288274
1950.0,5.364750143038815,6.666774979325028,7.499115767686785,8.164130748126146,9.62745131630387,7.495118727199054
2000.0,5.364750143038815,6.661140561379664,7.331066663665349,7.939497975897752,9.217327114820252,7.350631543358007
2050.0,5.364750143038815,6.616851249113816,7.298278519466441,7.939497975897752,9.217327114820252,7.314144721949238
2100.0,5.334083722706385,6.576623936606157,7.148208348414846,7.903218966686195,9.217327114820252,7.198344026852047
