# evals,fx,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
5.000000000000000000e+01,2.999756175719542807e+04,5.878909404359873747e+01,-9.793512517254315242e+01,-2.515458413084799361e+01,-2.356279165488018634e+00,3.028935260849394240e+00,7.645216785692127814e+01,-2.953436113514840144e-01,-1.548796891930766151e+01,-1.084952451956272057e+01,2.181794775621629867e+01,5.037261272562236059e+01,4.872615166351010885e-01,6.789155654773381343e+00,-1.357801572285066527e+01,1.481998805151000909e+01,1.849440355197215524e+01,2.787945623857110888e+01,-4.938323421713482020e+01,5.485767157658921178e+01,-8.300765264497030671e+00
1.000000000000000000e+02,2.999756175719542807e+04,5.878909404359873747e+01,-9.793512517254315242e+01,-2.515458413084799361e+01,-2.356279165488018634e+00,3.028935260849394240e+00,7.645216785692127814e+01,-2.953436113514840144e-01,-1.548796891930766151e+01,-1.084952451956272057e+01,2.181794775621629867e+01,5.037261272562236059e+01,4.872615166351010885e-01,6.789155654773381343e+00,-1.357801572285066527e+01,1.481998805151000909e+01,1.849440355197215524e+01,2.787945623857110888e+01,-4.938323421713482020e+01,5.485767157658921178e+01,-8.300765264497030671e+00
1.500000000000000000e+02,2.999756175719542807e+04,5.878909404359873747e+01,-9.793512517254315242e+01,-2.515458413084799361e+01,-2.356279165488018634e+00,3.028935260849394240e+00,7.645216785692127814e+01,-2.953436113514840144e-01,-1.548796891930766151e+01,-1.084952451956272057e+01,2.181794775621629867e+01,5.037261272562236059e+01,4.872615166351010885e-01,6.789155654773381343e+00,-1.357801572285066527e+01,1.481998805151000909e+01,1.849440355197215524e+01,2.787945623857110888e+01,-4.938323421713482020e+01,5.485767157658921178e+01,-8.300765264497030671e+00
2.000000000000000000e+02,2.999756175719542807e+04,5.878909404359873747e+01,-9.793512517254315242e+01,-2.515458413084799361e+01,-2.356279165488018634e+00,3.028935260849394240e+00,7.645216785692127814e+01,-2.953436113514840144e-01,-1.548796891930766151e+01,-1.084952451956272057e+01,2.181794775621629867e+01,5.037261272562236059e+01,4.872615166351010885e-01,6.789155654773381343e+00,-1.357801572285066527e+01,1.481998805151000909e+01,1.849440355197215524e+01,2.787945623857110888e+01,-4.938323421713482020e+01,5.485767157658921178e+01,-8.300765264497030671e+00
2.500000000000000000e+02,2.999756175719542807e+04,5.878909404359873747e+01,-9.793512517254315242e+01,-2.515458413084799361e+01,-2.356279165488018634e+00,3.028935260849394240e+00,7.645216785692127814e+01,-2.953436113514840144e-01,-1.548796891930766151e+01,-1.084952451956272057e+01,2.181794775621629867e+01,5.037261272562236059e+01,4.872615166351010885e-01,6.789155654773381343e+00,-1.357801572285066527e+01,1.481998805151000909e+01,1.849440355197215524e+01,2.787945623857110888e+01,-4.938323421713482020e+01,5.485767157658921178e+01,-8.300765264497030671e+00
3.000000000000000000e+02,2.999756175719542807e+04,5.878909404359873747e+01,-9.793512517254315242e+01,-2.515458413084799361e+01,-2.356279165488018634e+00,3.028935260849394240e+00,7.645216785692127814e+01,-2.953436113514840144e-01,-1.548796891930766151e+01,-1.084952451956272057e+01,2.181794775621629867e+01,5.037261272562236059e+01,4.872615166351010885e-01,6.789155654773381343e+00,-1.357801572285066527e+01,1.481998805151000909e+01,1.849440355197215524e+01,2.787945623857110888e+01,-4.938323421713482020e+01,5.485767157658921178e+01,-8.300765264497030671e+00
3.500000000000000000e+02,2.999756175719542807e+04,5.878909404359873747e+01,-9.793512517254315242e+01,-2.515458413084799361e+01,-2.356279165488018634e+00,3.028935260849394240e+00,7.645216785692127814e+01,-2.953436113514840144e-01,-1.548796891930766151e+01,-1.084952451956272057e+01,2.181794775621629867e+01,5.037261272562236059e+01,4.872615166351010885e-01,6.789155654773381343e+00,-1.357801572285066527e+01,1.481998805151000909e+01,1.849440355197215524e+01,2.787945623857110888e+01,-4.938323421713482020e+01,5.485767157658921178e+01,-8.300765264497030671e+00
4.000000000000000000e+02,2.767232908640396272e+04,3.573111702718832561e+01,-3.220232307753596501e+01,-1.657710981376797577e+01,-2.835384957782164861e+01,-2.346424196693669728e+01,3.281434461214798404e+01,5.221033408900421335e+00,4.160708583044959141e+01,9.950525957037509528e+00,1.242499852540885463e+01,-1.220473913104053310e+01,6.472115762787180415e+01,6.019127297264828513e+01,4.792728093058907746e+01,-6.570925544546788899e+00,-2.393901479446545011e+01,2.180895263688280750e+01,-1.885554707045022127e+01,3.339317063490135951e+01,8.843310628178628008e+01
4.500000000000000000e+02,2.767232908640396272e+04,3.573111702718832561e+01,-3.220232307753596501e+01,-1.657710981376797577e+01,-2.835384957782164861e+01,-2.346424196693669728e+01,3.281434461214798404e+01,5.221033408900421335e+00,4.160708583044959141e+01,9.950525957037509528e+00,1.242499852540885463e+01,-1.220473913104053310e+01,6.472115762787180415e+01,6.019127297264828513e+01,4.792728093058907746e+01,-6.570925544546788899e+00,-2.393901479446545011e+01,2.180895263688280750e+01,-1.885554707045022127e+01,3.339317063490135951e+01,8.843310628178628008e+01
5.000000000000000000e+02,2.767232908640396272e+04,3.573111702718832561e+01,-3.220232307753596501e+01,-1.657710981376797577e+01,-2.835384957782164861e+01,-2.346424196693669728e+01,3.281434461214798404e+01,5.221033408900421335e+00,4.160708583044959141e+01,9.950525957037509528e+00,1.242499852540885463e+01,-1.220473913104053310e+01,6.472115762787180415e+01,6.019127297264828513e+01,4.792728093058907746e+01,-6.570925544546788899e+00,-2.393901479446545011e+01,2.180895263688280750e+01,-1.885554707045022127e+01,3.339317063490135951e+01,8.843310628178628008e+01
